"FilingID","ReferenceID","Name of Administrator","City","State","Country","Related Person","Statements","Who Sends Statements"
"590887","15083","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
"608876","11295","HSBC TRUSTEE (CAYMAN) LIMITED","GRAND CAYMAN","","CAYMAN ISLANDS","N","Yes (provided to all investors)",""
"608876","11326","HSBC TRUSTEE (CAYMAN) LIMITED","GRAND CAYMAN","","CAYMAN ISLANDS","N","Yes (provided to all investors)",""
"608876","11365","CITIBANK N.A.","SINGAPORE","","SINGAPORE","N","Yes (provided to all investors)",""
"596899","4312","SS&C TECHNOLOGIES LTD.","LONDON","","UNITED KINGDOM","N","Yes (provided to all investors)",""
"609352","9820","STATE STREET FUND SERVICES (UK) LTD","LONDON","","UNITED KINGDOM","N","Yes (provided to all investors)",""
"609894","10104","STATE STREET ADMINISTRATION SERVICE (UK) LTD","LONDON","","UNITED KINGDOM","N","Yes (provided to all investors)",""
"609041","16432","CITI HEDGE FUND SERVICES NORTH AMERICA, INC.","ROSELAND","New Jersey","UNITED STATES","N","Yes (provided to all investors)",""
"609041","16341","CITI HEDGE FUND SERVICES NORTH AMERICA, INC.","ROSELAND","New Jersey","UNITED STATES","N","Yes (provided to all investors)",""
"601484","15571","STATE STREET","BOSTON","Massachusetts","UNITED STATES","N","Yes (provided to all investors)",""
"607359","7525","MORGAN STANLEY FUND SERVICES USA LLC","PURCHASE","New York","UNITED STATES","N","Yes (provided to all investors)",""
"607890","9109","BNY MELLON ALTERNATIVE INVESTMENT SERVICES","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
"608412","8288","SS & C FUND SERVICES","NEW YORK","New York","UNITED STATES","N","Yes (provided to all investors)",""
"600078","5561","INTERNATIONAL FUND SERVICES (IRELAND) LIMITED","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
