FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1048052,"","","Y","","","","","","","",
1048053,"","","Y","","","","","","","",
1048054,"","","Y","","","","","","","",
1048060,"","","Y","","","","","","","",
1048061,"","","Y","","","","","","","",
1048063,"","","","","Y","","","","","",
1048064,"","","Y","","","","","","","",
1048068,"","","","","","","Y","","","",
1048070,"","","Y","","","","","","","",
1048073,"","","Y","","","","","","","",
1048074,"","Y","","","","","","","","",2016
1048077,"","","Y","","","","","","","",
1048078,"","","Y","","","","","","","",
1048079,"Y","","","","","","","","","",
1048080,"","","Y","","","","","","","",
1048083,"","","Y","","","","","","","",
1048086,"","","Y","","","","","","","",
1048089,"Y","","","","","","","","","",
1048091,"","","Y","","","","","","","",
1048093,"","","Y","","","","","","","",
1048099,"","","Y","","","","","","","",
1048102,"","","Y","","","","","","","",
1048105,"","","Y","Y","","","","","","",
1048106,"","","Y","","","","","","","",
1048107,"","","Y","","","","","","","",
1048108,"","","","","Y","","","Y","","",
1048109,"","","Y","","","","","","","",
1048110,"","","Y","","","","","","","",
1048112,"","","Y","","","","","","","",
1048115,"","","Y","","","","","","","",
1048116,"","","Y","","","","","","","",
1048123,"","","Y","","","","","","","",
1048124,"","","Y","","","","","","","",
1048129,"","","Y","","","","","","","",
1048130,"","","Y","","","","","","","",
1048131,"","","Y","","","","","","","",
1048134,"","","Y","","","","","","","",
1048139,"","","Y","","","","","","","",
1048142,"","","","Y","","","","","","",
1048143,"","","Y","","","","","","","",
1048144,"","","Y","","","","","","","",
1048146,"Y","","","","","","","","","",
1048148,"","","Y","","","","","","","",
1048151,"","","Y","","","","","","","",
1048152,"","","Y","","","","","","","",
1048156,"","","Y","","","","","","","",
1048160,"","","Y","","","","","","","",
1048162,"","","Y","","","","","","","",
1048163,"","","Y","","","","","","","",
1048167,"","","Y","","","","","","","",
1048169,"","","Y","","","","","","","",
1048170,"","","Y","","","","","","","",
1048176,"","","Y","","","","","","","",
1048180,"","","Y","","","","","","","",
1048183,"","","Y","","","","","","","",
1048184,"","","Y","","","","","","","",
1048186,"","","Y","","","","","","","",
1048188,"","","Y","","","","","","","",
1048191,"","","Y","","","","","","","",
1048192,"","","","","","","Y","","","",
1048193,"Y","","","","","","","","","",
1048194,"","","Y","","","","","","","",
1048196,"","","Y","","","","","","","",
1048202,"","","Y","","","","","","","",
1048203,"","","Y","","","","","","","",
1048204,"","","Y","","","","","","","",
1048205,"","","Y","","","","","","","",
1048206,"","","Y","","","","","","","",
1048214,"","","Y","","","","","","","",
1048218,"","","Y","","","","","","","",
1048220,"","","","","","Y","","","","",2016
1048223,"","","Y","","","","","","","",
1048224,"","","","","Y","","","","","",
1048229,"","","Y","","","","","","","",
1048230,"","","Y","","","","","","","",
1048231,"","","Y","","","","","","","",
1048232,"Y","","","","","","","","","",
1048234,"","","Y","","","","","","","",
1048235,"","","Y","","","","","","","",
1048236,"","","Y","","","","","","","",
1048241,"","","Y","","","","","","","",
1048244,"","","Y","","","","","","","",
1048246,"","","Y","","","","","","","",
1048251,"","","Y","","","","","","","",
1048254,"","","Y","","","","","","","",
1048260,"","","Y","","","","","","","",
1048261,"","","Y","","","","","","","",
1048265,"","","Y","","","","","","","",
1048266,"Y","","","","","","","","","",
1048267,"","","Y","","","","","","","",
1048270,"","","Y","","","","","","","",
1048271,"","","Y","","","","","","","",
1048272,"","","Y","","","","","","","",
1048278,"","","","","","","Y","","","",
1048284,"","","","","","","Y","","","",
1048288,"","","Y","","","","","","","",
1048289,"","","Y","","","","","","","",
1048290,"","","Y","","","","","","","",
1048291,"","","Y","","","","","","","",
1048295,"","","Y","","","","","","","",
1048296,"","","","","Y","","","","","",
1048299,"","","Y","","","","","","","",
1048300,"Y","","","","","","","","","",
1048304,"","","Y","","","","","","","",
1048306,"","","Y","","","","","","","",
1048307,"","","Y","","","","","","","",
1048309,"","","Y","","","","","","","",
1048310,"","","Y","","","","","","","",
1048311,"","","","","","","Y","","","",
1048312,"","","Y","","","","","","","",
1048313,"","","Y","","","","","","","",
1048316,"","","Y","","","","","","","",
1048317,"","","Y","","","","","","","",
1048319,"","","Y","","","","","","","",
1048322,"","","Y","","","","","","","",
1048323,"","","Y","","","","","","","",
1048324,"","","Y","","","","","","","",
1048326,"","","Y","","","","","","","",
1048328,"","","","","","","Y","","","",
1048331,"","","Y","","","","","","","",
1048334,"","","","","","","Y","","","",
1048337,"","","Y","","","","","","","",
1048342,"","","","","","Y","","","","",2015
1048346,"","","Y","","","","","","","",
1048347,"","","Y","","","","","","","",
1048348,"","","","Y","","","","","","",
1048350,"Y","","","","","","","","","",
1048354,"","","Y","","","","","","","",
1048355,"","","Y","","","","","","","",
1048356,"","","Y","","","","","","","",
1048357,"","","Y","","","","","","","",
1048359,"","","Y","","","","","","","",
1048361,"","","Y","","","","","","","",
1048362,"","","Y","","","","","","","",
1048367,"","","Y","","","","","","","",
1048370,"","","Y","","","","","","","",
1048373,"","","Y","","","","","","","",
1048381,"","","Y","","","","","","","",
1048384,"","","Y","","","","","","","",
1048386,"","","Y","","","","","","","",
1048389,"Y","","","","","","","","","",
1048395,"","","Y","","","","","","","",
1048399,"","","Y","","","","","","","",
1048404,"","","Y","","","","","","","",
1048407,"","","Y","","","","","","","",
1048411,"","","Y","","","","","","","",
1048412,"","","Y","","","","","","","",
1048418,"","","Y","","","","","","","",
1048420,"","","Y","","","","","","","",
1048421,"","","Y","","","","","","","",
1048422,"","","Y","","","","","","","",
1048423,"","","Y","","","","","","","",
1048425,"","","Y","","","","","","","",
1048426,"","","Y","","","","","","","",
1048429,"","","","","Y","","","Y","","",
1048432,"","","Y","","","","","","","",
1048435,"Y","","","","","","","","","",
1048436,"","","","Y","","","","","","",
1048438,"","","Y","","","","","","","",
1048442,"","","Y","","","","","","","",
1048443,"","","Y","","","","","","","",
1048445,"","","Y","","","","","","","",
1048446,"","","Y","","","","","","","",
1048448,"","Y","","","","","","","","",2016
1048449,"","","Y","","","","","","","",
1048451,"","","Y","","","","","","","",
1048453,"","","Y","","","","","","","",
1048457,"","","Y","","","","","","","",
1048459,"","","Y","","","","","","","",
1048462,"","","Y","","","","","","","",
1048465,"","","Y","","","","","","","",
1048466,"","","Y","","","","","","","",
1048467,"","","","","","Y","","","","",2016
1048469,"Y","","","","","","","","","",
1048474,"","","Y","","","","","","","",
1048475,"","","Y","","","","","","","",
1048476,"","","Y","","","","","","","",
1048477,"","","Y","","","","","","","",
1048479,"","","Y","","","","","","","",
1048481,"","","Y","","","","","","","",
1048482,"","","Y","","","","","","","",
1048485,"","","Y","","","","","","","",
1048486,"","","Y","","","","","","","",
1048488,"Y","","","","","","","","","",
1048490,"Y","","","","","","","","","",
1048494,"Y","","","","","","","","","",
1048500,"","","Y","","","","","","","",
1048503,"","","Y","","","","","","","",
1048505,"","","Y","","","","","","","",
1048507,"","","Y","","","","","","","",
1048508,"","","Y","","","","","","","",
1048512,"","","Y","","","","","","","",
1048513,"","","Y","","","","","","","",
1048515,"","","Y","","","","","","","",
1048518,"","","Y","","","","","","","",
1048520,"","","Y","","","","","","","",
1048523,"","","Y","","","","","","","",
1048524,"","","Y","","","","","","","",
1048525,"","","Y","","","","","","","",
1048527,"","","Y","","","","","","","",
1048533,"","","Y","","","","","","","",
1048537,"","","Y","","","","","","","",
1048538,"","","Y","","","","","","","",
1048541,"","","Y","","","","","","","",
1048543,"","","Y","","","","","","","",
1048546,"","","Y","","","","","","","",
1048548,"","","Y","","","","","","","",
1048549,"","","Y","","","","","","","",
1048550,"","","Y","","","","","","","",
1048551,"","","Y","","","","","","","",
1048556,"","","Y","","","","","","","",
1048557,"","","Y","","","","","","","",
1048558,"","","Y","","","","","","","",
1048560,"","","Y","","","","","","","",
1048561,"","","Y","","","","","","","",
1048565,"","","Y","","","","","","","",
1048566,"","","Y","","","","","","","",
1048567,"","","Y","","","","","","","",
1048569,"","","Y","","","","","","","",
1048570,"","","Y","","","","","","","",
1048573,"","","Y","","","","","","","",
1048576,"","","Y","","","","","","","",
1048577,"","","Y","","","","","","","",
1048578,"","","Y","","","","","","","",
1048579,"","Y","","","","","","","","",2016
1048580,"","","Y","","","","","","","",
1048583,"","","Y","","","","","","","",
1048584,"","","Y","","","","","","","",
1048585,"","","Y","","","","","","","",
1048586,"","","Y","","","","","","","",
1048588,"","","Y","","","","","","","",
1048590,"","","Y","","","","","","","",
1048591,"","","Y","","","","","","","",
1048592,"","","Y","","","","","","","",
1048594,"","","Y","","","","","","","",
1048601,"","","Y","","","","","","","",
1048603,"","","Y","","","","","","","",
1048604,"","","Y","","","","","","","",
1048609,"","","Y","","","","","","","",
1048611,"","","Y","","","","","","","",
1048612,"","","Y","","","","","","","",
1048617,"","","Y","","","","","","","",
1048619,"","","Y","","","","","","","",
1048621,"","","Y","","","","","","","",
1048622,"","","Y","","","","","","","",
1048624,"","","Y","","","","","","","",
1048625,"","","Y","","","","","","","",
1048626,"","","Y","","","","","","","",
1048631,"","","Y","","","","","","","",
1048633,"","","","","","","Y","","","",
1048634,"","","Y","","","","","","","",
1048635,"","","Y","","","","","","","",
1048639,"","","Y","","","","","","","",
1048641,"Y","","","","","","","","","",
1048649,"","","Y","","","","","","","",
1048651,"","","Y","","","","","","","",
1048653,"","","Y","","","","","","","",
1048654,"","","Y","","","","","","","",
1048662,"","","Y","","","","","","","",
1048663,"","","Y","","","","","","","",
1048666,"","Y","","","","","","","","",2016
1048668,"","","Y","","","","","","","",
1048669,"","","Y","","","","","","","",
1048675,"","","Y","","","","","","","",
1048681,"","Y","","","","","","","","",2016
1048684,"","","Y","","","","","","","",
1048688,"","","Y","","","","","","","",
1048689,"","","Y","","","","","","","",
1048691,"Y","","","","","","","","","",
1048694,"","","Y","","","","","","","",
1048701,"","","","","","","Y","","","",
1048707,"","","Y","","","","","","","",
1048710,"","","Y","","","","","","","",
1048714,"","","","","","","Y","","","",
1048719,"","","","","Y","","","","","",
1048721,"","","Y","","","","","","","",
1048723,"","","Y","","","","","","","",
1048724,"","Y","","","","","","","","",2016
1048728,"","","Y","","","","","","","",
1048730,"Y","","","","","","","","","",
1048731,"","","","","Y","","","","","",
1048733,"","","Y","","","","","","","",
1048735,"","","Y","","","","","","","",
1048738,"","","Y","","","","","","","",
1048745,"","","Y","","","","","","","",
1048750,"","","","","Y","","","","","",
1048752,"","","Y","","","","","","","",
1048753,"","","Y","","","","","","","",
1048755,"","","Y","","","","","","","",
1048756,"","","Y","","","","","","","",
1048758,"","","Y","","","","","","","",
1048759,"","","Y","","","","","","","",
1048760,"","","Y","","","","","","","",
1048762,"","","Y","Y","","","","","","",
1048763,"Y","","","","","","","","","",
1048766,"","","Y","","","","","","","",
1048769,"","","","Y","","","","","","",
1048770,"","","","","Y","","","","","",
1048774,"","","Y","","","","","","","",
1048784,"","","Y","","","","","","","",
1048787,"","","","","Y","","","","","",
1048789,"Y","","","","","","","","","",
1048790,"","","Y","","","","","","","",
1048791,"","","Y","","","","","","","",
1048795,"","","Y","","","","","","","",
1048796,"","","Y","","","","","","","",
1048798,"","","Y","","","","","","","",
1048801,"","","Y","","","","","","","",
1048802,"","","Y","","","","","","","",
1048806,"","","Y","","","","","","","",
1048820,"","","Y","","","","","","","",
1048822,"","","Y","","","","","","","",
1048824,"","","Y","","","","","","","",
1048827,"","","Y","","","","","","","",
1048828,"","","Y","","","","","","","",
1048829,"","Y","","","","","","","","",2016
1048830,"","","Y","","","","","","","",
1048833,"","","Y","","","","","","","",
1048834,"","","Y","","","","","","","",
1048835,"","","Y","","","","","","","",
1048836,"","","Y","","","","","","","",
1048837,"","","Y","","","","","","","",
1048838,"","","Y","","","","","","","",
1048841,"","","Y","","","","","","","",
1048843,"","","Y","","","","","","","",
1048845,"","","Y","","","","","","","",
1048846,"","","Y","","","","","","","",
1048847,"","","Y","","","","","","","",
1048849,"","","Y","","","","","","","",
1048850,"","","Y","","","","","","","",
