"FilingID","ReferenceID","Legal Name of Custodian","Primary Business Name","City","State","Country","Related Person","SEC Number","CRD Number"
1041741,179697,"BNY MELLON","BNY MELLON","BOSTON","Massachusetts","United States","N","",
1041741,179699,"BNY MELLON","BNY MELLON","BOSTON","Massachusetts","United States","N","",
1041741,179699,"COMPUTERSHARE TRUST COMPANY","COMPUTERSHARE TRUST COMPANY","COLLEGE STATION","Texas","United States","N","",
1041741,179687,"BNY MELLON","BNY MELLON","BOSTON","Massachusetts","United States","N","",
1040635,168574,"AFRASIA BANK LIMITED","AFRASIA BANK LIMITED","PORT LOUIS","","Mauritius","N","",
1040635,168574,"THE MAURITIUS COMMERCIAL BANK LTD","THE MAURITIUS COMMERCIAL BANK LTD","PORT LOUIS","","Mauritius","N","",
1040635,168581,"AFRASIA BANK LIMITED","AFRASIA BANK LIMITED","PORT LOUIS","","Mauritius","N","",
1040635,168581,"THE MAURITIUS COMMERCIAL BANK LTD","THE MAURITIUS COMMERCIAL BANK LTD","PORT LOUIS","","Mauritius","N","",
1040635,179592,"AFRASIA BANK LIMITED","AFRASIA BANK LIMITED","PORT LOUIS","","Mauritius","N","",
1040635,179592,"THE MAURITIUS COMMERCIAL BANK LTD","THE MAURITIUS COMMERCIAL BANK LTD","PORT LOUIS","","Mauritius","N","",
1030243,19601,"MERIDIAN FIDUCIARY SERVICES (BERMUDA) LIMITED","MERIDIAN FIDUCIARY SERVICES (BERMUDA) LIMITED","HAMILTON","","Bermuda","N","",
1030243,19609,"HSBC BANK BERMUDA LIMITED","HSBC BANK BERMUDA LIMITED","HAMILTON","","Bermuda","N","",
1030243,19609,"PIMCO FUNDS: GLOBAL INVESTOR SERIES PLC","PIMCO FUNDS: GLOBAL INVESTOR SERIES PLC","DUBLIN","","Ireland","N","",
1030243,19609,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","Connecticut","United States","N","8-47257",36418
1030243,19601,"HSBC BANK BERMUDA LIMITED","HSBC BANK BERMUDA LIMITED","HAMILTON","","Bermuda","N","",
1031254,39801,"NORTHERN TRUST GLOBAL SERVICES LIMITED, LUXEMBOURG BRANCH","NORTHERN TRUST GLOBAL SERVICES LIMITED, LUXEMBOURG BRANCH","LUXEMBOURG","","Luxembourg","N","",
1031254,49485,"NORTHERN TRUST FIDUCIARY SERVICES (IRELAND) LIMITED","NORTHERN TRUST FIDUCIARY SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","",
1031102,16308,"FIRST REPUBLIC BANK","FIRST REPUBLIC BANK","SAN FRANCISCO","California","United States","N","",
1031102,16308,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","New York","United States","N","",
1031102,62390,"FIRST REPUBLIC BANK","FIRST REPUBLIC BANK","SAN FRANCISCO","California","United States","N","",
1034941,175545,"SILICON VALLEY BANK","SILICON VALLEY BANK","MENLO PARK","California","United States","N","",
1034941,175565,"SILICON VALLEY BANK","SILICON VALLEY BANK","MENLO PARK","California","United States","N","",
1018088,177986,"TEXAS CAPITAL BANK, N.A.","TEXAS CAPITAL BANK","HOUSTON","Texas","United States","N","",
1031207,178735,"SUMITOMO MITSUI BANKING CORPORATION","SUMITOMO MITSUI BANKING CORPORATION","CHIYODA-KU, TOKYO","","Japan","N","",
1031207,50764,"SUMITOMO MITSUI BANKING CORPORATION","SUMITOMO MITSUI BANKING CORPORATION","CHIYODA-KU, TOKYO","","Japan","N","",
1031207,39057,"SUMITOMO MITSUI BANKING CORPORATION","SUMITOMO MITSUI BANKING CORPORATION","CHIYODA-KU, TOKYO","","Japan","N","",
1028591,166274,"BARCLAYS BANK PLC","BARCLAYS BANK PLC","LEEDS","","United Kingdom","N","",
1028591,166274,"WALKER MORRIS LLP","WALKER MORRIS LLP","LEEDS","","United Kingdom","N","",
1028591,166275,"BARCLAYS BANK PLC","BARCLAYS BANK PLC","LEEDS","","United Kingdom","N","",
1028591,166275,"WALKER MORRIS LLP","WALKER MORRIS LLP","LEEDS","","United Kingdom","N","",
1028591,38020,"WALKER MORRIS","LAWYERS","LEEDS","","United Kingdom","N","",
1028591,38020,"BARCLAYS BANK PLC","BANKERS","LEEDS","","United Kingdom","N","",
1028591,38056,"WALKER MORRIS","LAWYERS","LEEDS","","United Kingdom","N","",
1028591,38056,"BARCLAYS BANK PLC","BANKERS","LEEDS","","United Kingdom","N","",
1028591,65167,"WALKER MORRIS","LAWYERS","LEEDS","","United Kingdom","N","",
1028591,65167,"BARCLAYS BANK PLC","BANKERS","LEEDS","","United Kingdom","N","",
1029160,23771,"STANDARD CHARTERED BANK","STANDARD CHARTERED BANK","MUMBAI","","India","N","",
1038827,11002,"BANK OF NEW YORK MELLON","BANK OF NEW YORK MELLON","NEW YORK","New York","United States","N","",
1038827,11049,"NORTHBROOK BANK AND TRUST - WINTRUST FUNDS GROUP","NORTHBROOK BANK AND TRUST - WINTRUST FUNDS GROUP","NORTHBROOK","Illinois","United States","N","",
1038827,11063,"NORTHBROOK BANK AND TRUST - WINTRUST FUNDS GROUP","NORTHBROOK BANK AND TRUST - WINTRUST FUNDS GROUP","NORTHBROOK","Illinois","United States","N","",
1038827,11002,"GOLDMAN, SACHS & CO.","GOLDMAN, SACHS & CO.","NEW YORK","New York","United States","N","8-129",361
1038827,11002,"MORGAN STANLEY & CO. LLC","MORGAN STANLEY & CO. LLC","NEW YORK","New York","United States","N","8-15869",8209
1038827,11002,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1038827,11002,"MORGAN STANLEY CAPITAL SERVICES LLC","MORGAN STANLEY CAPITAL SERVICES LLC","NEW YORK","New York","United States","N","",
1038827,11002,"MORGAN STANLEY & CO. INTERNATIONAL PLC","MORGAN STANLEY & CO. INTERNATIONAL PLC","LONDON","","United Kingdom","N","",
1038827,11002,"NORTHBROOK BANK AND TRUST - WINTRUST FUNDS GROUP","NORTHBROOK BANK AND TRUST - WINTRUST FUNDS GROUP","NORTHBROOK","Illinois","United States","N","",
1041805,16887,"COMPUTERSHARE TRUST COMPANY, N.A","COMPUTERSHARE","PROVIDENCE","Rhode Island","United States","N","",
1041805,16903,"COMPUTERSHARE TRUST COMPANY, N.A","COMPUTERSHARE","PROVIDENCE","Rhode Island","United States","N","",
1041805,16901,"COMPUTERSHARE TRUST COMPANY, N.A","COMPUTERSHARE","PROVIDENCE","Rhode Island","United States","N","",
1041805,16902,"COMPUTERSHARE TRUST COMPANY, N.A","COMPUTERSHARE","PROVIDENCE","Rhode Island","United States","N","",
1041805,16904,"COMPUTERSHARE TRUST COMPANY, N.A","COMPUTERSHARE","PROVIDENCE","Rhode Island","United States","N","",
1040986,63603,"COMPUTERSHARE TRUST COMPANY, N.A.","COMPUTERSHARE","COLLEGE STATION","Texas","United States","N","",
1040986,63603,"JEFFERIES LLC","JEFFERIES LLC","NEW YORK","New York","United States","N","",
1040986,20182,"SILICON VALLEY BANK","SILICON VALLEY BANK","SAN FRANCISCO","California","United States","N","",
1040986,20182,"FIRST REPUBLIC BANK","FIRST REPUBLIC BANK","SAN FRANCISCO","California","United States","N","",
1040986,20182,"CREDIT SUISSE SECURITIES (USA) LLC","CREDIT SUISSE","NEW YORK","New York","United States","N","",
1040986,20182,"OPPENHEIMER & CO., INC.","OPPENHEIMER & CO., INC.","SAN FRANCISCO","California","United States","N","",
1040986,63603,"SILICON VALLEY BANK","SILICON VALLEY BANK","SAN FRANCISCO","California","United States","N","",
1040986,63603,"FIRST REPUBLIC BANK","FIRST REPUBLIC BANK","SAN FRANCISCO","California","United States","N","",
1040986,63603,"CREDIT SUISSE SECURITIES (USA) LLC","CREDIT SUISSE","NEW YORK","New York","United States","N","",
1040986,63603,"OPPENHEIMER & CO., INC.","OPPENHEIMER & CO., INC.","SAN FRANCISCO","California","United States","N","",
1040986,20182,"COMPUTERSHARE TRUST COMPANY, N.A.","COMPUTERSHARE","COLLEGE STATION","Texas","United States","N","",
1040986,20182,"JEFFERIES LLC","JEFFERIES LLC","NEW YORK","New York","United States","N","8-15074",2347
1030259,169365,"NORTHERN TRUST FIDUCIARY SERVICES (IRELAND) LIMITED","CUSTODY","DUBLIN","","Ireland","N","",
1030259,162277,"PICTET & CIE (EUROPE) S.A.","PICTET & CIE (EUROPE) S.A.","LUXEMBOURG","","Luxembourg","N","",
1030259,162278,"PICTET & CIE (EUROPE) S.A.","PICTET & CIE (EUROPE) S.A.","LUXEMBOURG","","Luxembourg","N","",
1030259,166872,"PICTET & CIE (EUROPE) S.A.","BANKING","LUXEMBOURG","","Luxembourg","N","",
1030286,30133,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","New York","United States","N","8-35008",79
1033590,55986,"J.P. MORGAN CUSTODY SERVICES (GUERNSEY) LIMITED","J.P. MORGAN CUSTODY SERVICES (GUERNSEY) LIMITED","ST. PETER PORT","","Guernsey","N","",
1028898,7884,"SOCIETE GENERALE","SG","PARIS","","France","Y","",
1028898,7884,"J.P. MORGAN SECURITIES PLC","J.P. MORGAN","LONDON","","United Kingdom","N","",
1028898,7884,"MORGAN STANLEY & CO. INTERNATIONAL PLC","MORGAN STANLEY","LONDON","","United Kingdom","N","",
1028898,7892,"SG HAMBROS TRUST COMPANY (CHANNEL ISLANDS) LIMITED","SG HAMBROS TRUST COMPANY","ST HELIER","","Jersey","Y","",
1028898,7892,"SOCIETE GENERALE","SG","PARIS","","France","Y","",
1028898,7892,"J.P. MORGAN CLEARING CORP.","J.P. MORGAN CLEARING CORP.","NEW YORK","New York","United States","N","8-43724",28432
1028898,7892,"GOLDMAN SACHS & CO","GOLDMAN SACHS","NEW YORK","New York","United States","N","",
1028898,7929,"SG HAMBROS TRUST COMPANY (CHANNEL ISLANDS) LIMITED","SG HAMBROS TRUST COMPANY","ST HELIER","","Jersey","Y","",
1028898,8406,"CREDIT SUISSE SECURITIES (USA) LLC","CREDIT SUISSE SECURITIES (USA) LLC","NEW YORK","New York","United States","N","8-422",816
1028898,7929,"SOCIETE GENERALE","SG","PARIS","","France","Y","",
1028898,7929,"GOLDMAN SACHS & CO","GOLDMAN SACHS","NEW YORK","New York","United States","N","",
1028898,7929,"J.P. MORGAN CLEARING CORP.","J.P. MORGAN CLEARING CORP.","NEW YORK","New York","United States","N","8-43724",28432
1028898,8276,"SG HAMBROS TRUST COMPANY (CHANNEL ISLANDS) LIMITED","SG HAMBROS TRUST COMPANY","ST HELIER","","Jersey","Y","",
1028898,8276,"SOCIETE GENERALE","SG","PARIS","","France","Y","",
1028898,8276,"GOLDMAN SACHS & CO.","GOLDMAN SACHS","NEW YORK","New York","United States","N","",
1028898,8276,"J.P. MORGAN CLEARING CORP.","J.P. MORGAN CLEARING CORP.","NEW YORK","New York","United States","N","8-43724",28432
1028898,8340,"UBS SECURITIES LLC","UBS SECURITIES LLC","NEW YORK","New York","United States","N","8-22651",7654
1028898,7574,"CREDIT SUISSE SECURITIES (USA) LLC","CREDIT SUISSE SECURITIES (USA) LLC","NEW YORK","New York","United States","N","8-422",816
1028898,8387,"DEUTSCHE BANK SECURITIES INC.","DEUTSCHE BANK SECURITIES INC.","NEW YORK","New York","United States","N","8-17822",2525
1028898,8340,"CREDIT SUISSE SECURITIES (USA) LLC","CREDIT SUISSE SECURITIES (USA) LLC","NEW YORK","New York","United States","N","8-422",816
1028898,8359,"JP MORGAN CLEARING CORP","JP MORGAN","NEW YORK","New York","United States","N","",
1028898,8279,"SG HAMBROS TRUST COMPANY (CHANNEL ISLANDS) LIMITED","SG HAMBROS TRUST COMPANY","ST HELIER","","Jersey","Y","",
1028898,8279,"SOCIETE GENERALE","SG","PARIS","","France","Y","",
1028898,8279,"MORGAN STANLEY & CO. LLC","MORGAN STANLEY","NEW YORK","New York","United States","N","8-15689",
1028898,8279,"GOLDMAN, SACHS & CO.","GOLDMAN, SACHS & CO.","NEW YORK","New York","United States","N","8-129",361
1028898,8304,"SG HAMBROS TRUST COMPANY (CHANNEL ISLANDS) LIMITED","SG HAMBROS TRUST COMPANY","ST HELIER","","Jersey","Y","",
1028898,8304,"SOCIETE GENERALE","SG","PARIS","","France","Y","",
1028898,8304,"GOLDMAN, SACHS & CO.","GOLDMAN, SACHS & CO.","NEW YORK","New York","United States","N","8-129",361
1028898,8304,"DEUTSCHE BANK AG (NEW YORK BRANCH)","DEUTSCHE BANK","NEW YORK","New York","United States","N","",
1028898,8340,"SG HAMBROS TRUST COMPANY (CHANNEL ISLANDS) LIMITED","SG HAMBROS TRUST COMPANY","ST HELIER","","Jersey","Y","",
1028898,8340,"SOCIETE GENERALE","SG","PARIS","","France","Y","",
1028898,8359,"SG HAMBROS TRUST COMPANY (CHANNEL ISLANDS) LIMITED","SG HAMBROS TRUST COMPANY","ST HELIER","","Jersey","Y","",
1028898,8359,"SOCIETE GENERALE","SG","PARIS","","France","Y","",
1028898,8359,"DEUTSCHE BANK AG (NEW YORK BRANCH)","DEUTSCHE BANK","NEW YORK","New York","United States","N","",
1028898,8359,"CREDIT SUISSE SECURITIES (USA) LLC","CREDIT SUISSE SECURITIES (USA) LLC","NEW YORK","New York","United States","N","8-422",816
1028898,8387,"SG HAMBROS TRUST COMPANY (CHANNEL ISLANDS) LIMITED","SG HAMBROS TRUST COMPANY","ST HELIER","","Jersey","Y","",
1028898,8387,"SOCIETE GENERALE","SG","PARIS","","France","Y","",
1028898,8406,"MORGAN STANLEY & CO. INTERNATIONAL PLC","MORGAN STANLEY","LONDON","","United Kingdom","N","",
1028898,8406,"SG HAMBROS TRUST COMPANY (CHANNEL ISLANDS) LIMITED","SG HAMBROS TRUST COMPANY","ST HELIER","","Jersey","Y","",
1028898,8406,"SOCIETE GENERALE","SG","PARIS","","France","Y","",
1028898,8413,"SG HAMBROS TRUST COMPANY (CHANNEL ISLANDS) LIMITED","SG HAMBROS TRUST COMPANY","ST HELIER","","Jersey","Y","",
1028898,8413,"SOCIETE GENERALE","SG","PARIS","","France","Y","",
1028898,8434,"SG HAMBROS TRUST COMPANY (CHANNEL ISLANDS) LIMITED","SG HAMBROS TRUST COMPANY","ST HELIER","","Jersey","Y","",
1028898,49937,"SG HAMBROS TRUST COMPANY (CHANNEL ISLANDS) LIMITED","SG HAMBROS TRUST COMPANY","ST HELIER","","Jersey","Y","",
1028898,49937,"SOCIETE GENERALE","SG","PARIS","","France","Y","",
1028898,8413,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES","LONDON","","United Kingdom","Y","",
1028898,8413,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS","LONDON","","United Kingdom","Y","",
1028898,8304,"CITIGROUP GLOBAL MARKETS INC.","CITIGROUP GLOBAL MARKETS INC.","NEW YORK","New York","United States","N","",
1028898,8304,"MERRILL LYNCH PROFESSIONAL CLEARING CORPS.","MLI PRO","NEW YORK","New York","United States","N","",
1028898,58067,"SG HAMBROS TRUST COMPANY (CHANNEL ISLANDS)","SG HAMBROS","ST HELIER","","Jersey","Y","",
1028898,58067,"SOCIETE GENERALE","SG","PARIS","","France","Y","",
1028898,58067,"MORGAN STANLEY & CO. LLC","MORGAN STANLEY & CO. LLC","NEW YORK","New York","United States","N","8-15869",8209
1028898,49935,"SG HAMBROS TRUST COMPANY (CHANNEL ISLANDS) LIMITED","SG HAMBROS TRUST COMPANY","ST HELIER","","Jersey","Y","",
1028898,49935,"SOCIETE GENERALE","SG","PARIS","","France","Y","",
1028898,49935,"J.P. MORGAN CLEARING CORP.","J.P. MORGAN CLEARING CORP.","NEW YORK","New York","United States","N","8-43724",28432
1028898,7574,"SOCIETE GENERALE","SG","PARIS","","France","Y","",
1028898,7574,"SG HAMBROS TRUST COMPANY (CHANNEL ISLANDS) LIMITED","SG HAMBROS TRUST COMPANY","ST HELIER","","France","Y","",
1028898,7574,"UBS SECURITIES LLC","UBS SECURITIES LLC","NEW YORK","New York","United States","N","8-22651",7654
1028898,7574,"GOLDMAN, SACHS & CO.","GOLDMAN, SACHS & CO.","NEW YORK","New York","United States","N","8-129",361
1028898,7574,"UBS AG (LONDON BRANCH)","UBS AG","LONDON","","United Kingdom","N","",
1028898,7884,"SG HAMBROS TRUST COMPANY (CHANNEL ISLANDS) LIMITED","SG HAMBROS TRUST COMPANY","ST HELIER","","Jersey","Y","",
1041071,177946,"PNC BANK","PNC BANK","PITTSBURGH","Pennsylvania","United States","N","",
1032929,55986,"J.P. MORGAN CUSTODY SERVICES (GUERNSEY) LIMITED","J.P. MORGAN CUSTODY SERVICES (GUERNSEY) LIMITED","ST. PETER PORT","","Guernsey","N","",
1028890,23675,"UBS AG, LONDON BRANCH","UBS AG, LONDON BRANCH","LONDON, ENGLAND","","United Kingdom","N","",
1028890,23675,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON, ENGLAND","","United Kingdom","N","",
1028890,23675,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","New York","United States","N","",
1028890,23675,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON, ENGLAND","","United Kingdom","N","",
1028890,175106,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON, ENGLAND","","United Kingdom","N","",
1028890,175106,"HSBC BANK PLC","HSBC BANK PLC","LONDON, ENGLAND","","United Kingdom","N","",
1028890,175106,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON, ENGLAND","","United Kingdom","N","",
1027183,178426,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221",7691
1027183,178427,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221",7691
1027827,64136,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",
1027827,64137,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",
1027827,64136,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1027827,64137,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1026743,178398,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1026743,178398,"MORGAN STANLEY & CO INTERNATIONAL PLC","MORGAN STANLEY & CO INTERNATIONAL PLC","LONDON","","United Kingdom","N","",
1026743,178398,"MERRILL LYNCH INTERNATIONAL","MERRILL LYNCH INTERNATIONAL","LONDON","","United Kingdom","N","",
1041316,61357,"JP MORGAN CHASE BANK, N.A. (LONDON BRANCH)","JP MORGAN CHASE BANK, N.A.","LONDON","","United Kingdom","N","",
1041573,43431,"WELLS FARGO SECURITIES, LLC","WELLS FARGO SECURITIES, LLC","SAN FRANCISO","California","United States","N","8-65876",126292
1040559,49101,"FIDELITY INVESTMENTS INSTITUTIONAL SERVICES COMPANY, INC.","FIDELITY INVESTMENTS INSTITUTIONAL SERVICES COMPANY, INC.","NEW YORK","New York","United States","N","8-35097",17507
1029413,178585,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",
1029413,178585,"MORGAN STANLEY INTERNATIONAL PLC","MORGAN STANLEY INTERNATIONAL PLC","LONDON","","United Kingdom","N","",
1029413,178585,"MITSUBISHI UFJ GLOBAL CUSTODY SA","MITSUBISHI UFJ GLOBAL CUSTODY SA","DUBLIN","","Ireland","N","",
1028921,178674,"BANK OF AMERICA","BANK OF AMERICA","MIAMI","Florida","United States","N","",
1028921,178673,"BANK OF AMERICA","BANK OF AMERICA","MIAMI","Florida","United States","N","",
1028921,178672,"BANK OF AMERICA","BANK OF AMERICA","MIAMI","Florida","United States","N","",
1027916,20070,"COMPUTERSHARE INVESTOR SERVICES PTY LIMITED","COMPUTERSHARE INVESTOR SERVICES","MELBOURNE","","Australia","N","",
1027916,172925,"CITIBANK S.A./SECURITIES & FUND SERVICES","CITIBANK","SAO PAULO","","Brazil","N","",
1027916,172935,"CITIBANK S.A./SECURITIES & FUND SERVICES","CITIBANK","SAO PAULO","","Brazil","N","",
1035633,179123,"PERSHING LLC","PERSHING LLC","NEW YORK","New York","United States","N","8-17574",7560
1035633,179122,"PERSHING LLC","PERSHING LLC","NEW YORK","New York","United States","N","8-17574",7560
1036497,21580,"HSBC INSTITUTIONAL TRUST SERVICES (ASIA) LIMITED","HSBC INSTITUTIONAL TRUST SERVICES (ASIA) LIMITED","HONG KONG","","Hong kong","N","",
1036497,23030,"HSBC INSTITUTIONAL TRUST SERVICES (ASIA) LIMITED","HSBC INSTITUTIONAL TRUST SERVICES (ASIA) LIMITED","HONG KONG","","Hong kong","N","",
1036497,23032,"HSBC INSTITUTIONAL TRUST SERVICES (ASIA) LIMITED","HSBC INSTITUTIONAL TRUST SERVICES (ASIA) LIMITED","HONG KONG","","Hong kong","N","",
1034619,20590,"NORTHBROOK BANK & TRUST","NORTHBROOK BANK & TRUST","NORTHBROOK","Illinois","United States","N","",
1031859,178805,"DEUTSCHE BANK AG DUBLIN","DEUTSCHE BANK AG DUBLIN","DUBLIN","","Ireland","N","",
1031859,166251,"UBS NEW YORK","UBS NEW YORK","NEW YORK","New York","United States","N","",
1031859,166250,"DEUTSCHE BANK AG DUBLIN","DEUTSCHE BANK AG DUBLIN","DUBLIN","","Ireland","N","",
1034349,65805,"DEUTSCHE BANK TRUST COMPANY AMERICAS","DEUTSCHE BANK TRUST COMPANY AMERICAS","NEW YORK","New York","United States","Y","",
1034349,65805,"J.P. MORGAN CHASE BANK, NATIONAL ASSOCIATION","J.P. MORGAN CHASE BANK, NATIONAL ASSOCIATION","DALLAS","Texas","United States","N","",
1034349,65805,"DEUTSCHE BANK INTERNATIONAL LIMITED","DEUTSCHE BANK INTERNATIONAL LIMITED","ST HELIER","","Jersey","Y","",
1034349,65827,"DEUTSCHE BANK TRUST COMPANY AMERICAS","DEUTSCHE BANK TRUST COMPANY AMERICAS","NEW YORK","New York","United States","Y","",
1034349,65827,"DEUTSCHE INTERNATIONAL CUSTODIAL SERVICES LIMITED","DEUTSCHE INTERNATIONAL CUSTODIAL SERVICES LIMITED","ST HELIER","","Jersey","Y","",
1034349,65805,"DEUTSCHE INTERNATIONAL CUSTODIAL SERVICES LIMITED","DEUTSCHE INTERNATIONAL CUSTODIAL SERVICES LIMITED","ST HELIER","","Jersey","Y","",
1032702,67089,"MERRILL LYNCH INTERNATIONAL","MERRILL LYNCH INTERNATIONAL","LONDON","","United Kingdom","N","",
1032702,67089,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1032702,67089,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",
1032702,67089,"NORTHERN TRUST COMPANY","NORTHERN TRUST COMPANY","CHICAGO","Illinois","United States","N","",
1029484,178469,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","Connecticut","United States","N","8-47257",36418
1032708,178099,"BANK OF ARIZONA","BANK OF ARIZONA","SCOTTSDALE","Arizona","United States","N","",
1012077,177587,"GOLDMAN SACHS INTERNAIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1012077,177587,"UBS AG, LONDON","UBS, AG LONDON","LODNON","","United Kingdom","N","",
1012077,177587,"STATE STREET CUSTODIAL SERVICES (IRELAND) LIMITED","STATE STREET CUSTODIAL SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","",
1032662,178877,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","LONDON","","United Kingdom","N","",
1032662,178876,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","LONDON","","United Kingdom","N","",
1032662,178876,"HSBC BANK PLC","HSBC BANK PLC","LONDON","","United Kingdom","N","",
1032662,178877,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON","","United Kingdom","N","",
1032662,178876,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","LONDON","","United Kingdom","N","",
1032662,178877,"HSBC BANK PLC","HSBC BANK PLC","LONDON","","United Kingdom","N","",
1032662,178877,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","LONDON","","United Kingdom","N","",
1032662,178878,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON","","United Kingdom","N","",
1032662,178878,"HSBC BANK PLC","HSBC BANK PLC","LONDON","","United Kingdom","N","",
1032662,178878,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","LONDON","","United Kingdom","N","",
1032662,178861,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","LONDON","","United Kingdom","N","",
1032662,178861,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON","","United Kingdom","N","",
1032662,178861,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","LONDON","","United Kingdom","N","",
1032662,178861,"HSBC BANK PLC","HSBC BANK PLC","LONDON","","United Kingdom","N","",
1032662,178878,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","LONDON","","United Kingdom","N","",
1028117,171597,"MORGAN STANLEY AND CO. LLC","MORGAN STANLEY AND CO. LLC","NEW YORK","New York","United States","N","",
1028117,171597,"SIGNATURE BANK","SIGNATURE BANK","NEW YORK","New York","United States","N","",
1028117,171615,"CANTOR FITZGERALD & CO.","CANTOR FITZGERALD & CO.","NEW YORK","New York","United States","N","8-201",134
1028117,171615,"MORGAN STANLEY AND CO. LLC","MORGAN STANLEY AND CO. LLC","NEW YORK","New York","United States","N","",
1028117,171615,"SIGNATURE BANK","SIGNATURE BANK","NEW YORK","New York","United States","N","",
1028117,171610,"CANTOR FITZGERALD & CO.","CANTOR FITZGERALD & CO.","NEW YORK","New York","United States","N","8-201",134
1028117,171610,"MORGAN STANLEY AND CO. LLC","MORGAN STANLEY AND CO. LLC","NEW YORK","New York","United States","N","",
1028117,171610,"SIGNATURE BANK","SIGNATURE BANK","NEW YORK","New York","United States","N","",
1028117,59099,"CANTOR FITZGERALD & CO.","CANTOR FITZGERALD & CO.","NEW YORK","New York","United States","N","8-201",134
1028117,59099,"MORGAN STANLEY AND CO. LLC","MORGAN STANLEY AND CO. LLC","NEW YORK","New York","United States","N","",
1028117,59099,"SIGNATURE BANK","SIGNATURE BANK","NEW YORK","New York","United States","N","",
1028117,171597,"CANTOR FITZGERALD & CO.","CANTOR FITZGERALD & CO.","NEW YORK","New York","United States","N","8-201",134
1032386,62601,"BOCI SECURITIES LIMITED","BOCI SECURITIES LIMITED","HONG KONG","","Hong kong","N","",
1032386,35877,"HSBC SECURITIES SERVICES","THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED","MUMBAI","","India","N","",
1032386,62601,"SHINHAN INVESTMENT CORPORATION","SHINHAN INVESTMENT CORPORATION","SEOUL","","Korea, South","N","",
1035554,179112,"SMT TRUSTEES (IRELAND) LIMITED","SMT TRUSTEES (IRELAND) LIMITED","DUBLIN","","Ireland","N","",
1034987,179059,"WESTERN ALLIANCE BANCORPORATION","BRIDGE BANK, A DIVISION OF WESTERN ALLIANCE BANK","MENLO PARK","California","United States","N","",
1040549,46135,"SOCIETE GENERALE SECURITIES SERVICES","SOCIETE GENERALE SECURITIES SERVICES","PARIS","","France","N","",
