"FilingID","ReferenceID","Foreign Regulatory Authority"
"611300","108793","United Kingdom - Financial Services Authority"
"611300","117024","Guernsey - Guernsey Financial Services Commission"
"604812","104698","Hong Kong - Securities and Futures Commission"
"628182","120667","India - Securities and Exchange Board of India"
"628182","120652","India - Securities and Exchange Board of India"
"622372","115720","Guernsey - Guernsey Financial Services Commission"
"622372","115722","Guernsey - Guernsey Financial Services Commission"
"622372","115723","Guernsey - Guernsey Financial Services Commission"
"607901","110057","Other-CAYMAN ISLANDS MONETARY AUTHORITY"
"627987","120416","Mauritius, Republic of - Financial Services Commission"
"628089","120524","Mauritius, Republic of - Financial Services Commission"
"628089","120531","Mauritius, Republic of - Financial Services Commission"
"628089","120553","Mauritius, Republic of - Financial Services Commission"
"628089","120555","Mauritius, Republic of - Financial Services Commission"
"624659","117710","Canada - Ontario Securities Commission"
"624659","117710","Canada - Alberta Securities Commission"
"624659","117710","Canada - British Columbia Securities Commission"
"624659","117710","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"624659","117710","Canada - Nova Scotia Securities Commission"
"624659","117710","Canada - Northwest Territories, Office of the Registrar of Securities"
"624659","117710","Canada - Quebec, Financial Markets Authority"
"624659","117710","Canada - Prince Edward Island, Securities Office"
"624659","117710","India - Securities and Exchange Board of India"
"624659","117710","Canada - Manitoba Securities Commission"
"624659","117710","Canada - Saskatchewan Financial Services Commission"
"624659","117710","Canada - New Brunswick Securities Commission"
"624659","117824","Other-CENTRAL BANK OF TRINIDAD & TOBAGO"
"624659","117829","Other-CAYMAN ISLANDS MONETARY AUTHORITY"
"624659","117832","Other-FINANCIAL SERVICES COMMISSION (JAMAICA)"
"624659","117835","Other-CAYMAN ISLAND MONETARY AUTHORITY"
"624659","117839","Other-FINANCIAL SERVICES COMMISSION (JAMAICA)"
"624659","117847","Other-BANK OF JAMAICA"
"624659","117847","Other-FINANCIAL SERVICES COMMISSION (JAMAICA)"
"624659","117847","Other-JAMAICA STOCK EXCHANGE"
"624659","117847","Other-TRINIDAD & TOBAGO STOCK EXCHANGE"
"624659","117852","Other-FINANCIAL SERVICES COMMISSION (JAMAICA)"
"624659","118270","Other-TRINIDAD & TOBAGO SECURITIES EXCHANGE COMMISSION"
"624659","118274","Other-INVESTMENT INDUSTRY REGULATORY ORG OF CANADA"
"624659","118377","Other-FINANCIAL SERVICES COMMISSION (JAMAICA)"
"624659","118385","Other-FINANCIAL SERVICES COMMISSION (JAMAICA)"
"608422","119642","Guernsey - Guernsey Financial Services Commission"
"618719","113550","Other-MALTA FINANCIAL SERVICES AUTHORITY"
"617164","112958","United Kingdom - Financial Services Authority"
"628766","121323","Other-FINANCIAL SERVICES COMMISSION (JAMAICA)"
"628766","121325","Other-CENTRAL BANK OF TRINIDAD & TOBAGO"
"628766","121333","Other-TRINIDAD & TOBAGO SECURITIES EXCHANGE COMMISSION"
"628766","121336","Other-FINANCIAL SERVICES COMMISSION (JAMAICA)"
"628766","121339","Other-JAMAICA STOCK EXCHANGE"
"628766","121339","Other-BANK OF JAMAICA"
"628766","121339","Other-FINANCIAL SERVICES COMMISSION (JAMAICA)"
"628766","121341","Other-CAYMAN ISLANDS MONETARY AUTHORITY"
"628766","121344","Other-CAYMAN ISLAND MONETARY AUTHORITY"
"628766","121347","Other-FINANCIAL SERVICES COMMISSION (JAMAICA)"
"628766","121352","Other-FINANCIAL SERVICES COMMISSION (JAMAICA)"
"628766","121355","Canada - Alberta Securities Commission"
"628766","121355","Canada - British Columbia Securities Commission"
"628766","121355","Canada - Manitoba Securities Commission"
"628766","121355","Canada - New Brunswick Securities Commission"
"628766","121355","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"628766","121355","Canada - Northwest Territories, Office of the Registrar of Securities"
"628766","121355","Canada - Nova Scotia Securities Commission"
"628766","121355","Canada - Prince Edward Island, Securities Office"
"628766","121355","Canada - Quebec, Financial Markets Authority"
"628766","121355","Canada - Saskatchewan Financial Services Commission"
"628766","121355","Canada - Ontario Securities Commission"
"628766","121355","India - Securities and Exchange Board of India"
"628766","121366","Other-INVESTMENT INDUSTRY REGULATORY ORG OF CANADA"
"628766","121368","Other-FINANCIAL SERVICES COMMISSION (JAMAICA)"
"623274","116361","Other-SWITZERLAND - VEREIN ZUR QUALITAETSSICHERUNG VON FINANZDIENSTLEISTUNGEN"
"624646","117228","United Kingdom - Financial Services Authority"
"617557","115396","Canada - Ontario Securities Commission"
"617557","115396","Canada - Nova Scotia Securities Commission"
"617557","115396","Canada - Quebec, Financial Markets Authority"
"617557","115396","India - Securities and Exchange Board of India"
"617557","115396","Ireland -  Central Bank of Ireland"
"617557","115396","United Kingdom - Financial Services Authority"
"617557","115396","Australia - Australian Securities and Investments Commission"
"617557","115397","Canada - Nova Scotia Securities Commission"
"617557","115397","Canada - Ontario Securities Commission"
"617557","115397","Canada - Quebec, Financial Markets Authority"
"617557","115397","United Kingdom - Financial Services Authority"
"617557","115398","Australia - Australian Securities and Investments Commission"
"617557","115398","Ireland -  Central Bank of Ireland"
"617557","115398","United Kingdom - Financial Services Authority"
"617557","115399","United Kingdom - Financial Services Authority"
"617557","121570","United Kingdom - Financial Services Authority"
"617557","121573","United Kingdom - Financial Services Authority"
"617557","121574","Australia - Australian Securities and Investments Commission"
"617557","115397","Ireland -  Central Bank of Ireland"
"628976","121569","Mauritius, Republic of - Financial Services Commission"
"628976","121575","Mauritius, Republic of - Financial Services Commission"
"628976","121577","Mauritius, Republic of - Financial Services Commission"
