"FilingID","ReferenceID","SubreferenceID","Private Fund Name","Fund ID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion"
"906276","40896","7457","INDIGO INVESTMENTS SINGAPORE LLC","805-3198060492","Delaware","United States","Y","N"
"906276","40868","7454","LONG BAR RUSSIA LLC","805-9893599797","Delaware","United States","Y","N"
"906276","40823","7444","LONG BAR MIRAMAR LLC","805-5079492414","Delaware","United States","Y","N"
"906276","40736","7434","LONG BAR MAPLE HILL LLC","805-5625983882","Delaware","United States","Y","N"
"906276","40736","7432","INDIGO INVESTMENTS HUNGARY LLC","805-9173527085","Delaware","United States","Y","N"
"906276","40736","7430","HILLCREST LP","805-2446616002","","Cayman Islands","Y","N"
"881328","47135","8575","DEPMSEY HILL ASIA FUND","805-4619867569","","Cayman Islands","N","Y"
"873992","68041","13953","ACION ONSHORE FUND","805-3470864645","","Cayman Islands","N","Y"
"873992","68041","13952","ACION OFFSHORE FUND","805-9257858188","","Cayman Islands","N","Y"
"888101","18625","12370","ORCHARD MAKIRA LIMITED","805-8494151482","","British Virgin Islands","N","Y"
"888101","58578","11821","ORCHARD LANDMARK LIMITED","805-9748090212","","Cayman Islands","N","Y"
"888101","58578","11820","ORCHARD LANDMARK LP","805-8667871467","Delaware","United States","N","Y"
"888101","18608","3662","ORCHARD CENTAR LIMITED","805-8319835674","","British Virgin Islands","N","Y"
"888101","18608","3663","ORCHARD CENTAR LP","805-2889501482","Delaware","United States","N","Y"
"888101","18625","3666","ORCHARD MAKIRA LP","805-4714901703","Delaware","United States","N","Y"
"892124","77473","58367","TOWER PARTNERS, LLC","805-6128452897","Delaware","United States","N","Y"
"892124","77473","58366","TOWER FUND, LTD.","805-9387663346","","Cayman Islands","N","Y"
"894044","73211","33370","ACTIVUM SG FORMART CO-INVESTMENT FEEDER L.P.","805-5502378497","","Jersey","Y","N"
"894044","44418","13131","ACTIVUM SG FEEDER FUND II L.P.","805-8154653098","","Jersey","Y","N"
"894044","44417","13130","ACTIVUM SG FEEDER FUND I C L.P.","805-8732244489","","Jersey","Y","N"
"894044","64578","13129","ACTIVUM SG FEEDER FUND III L.P.","805-9724771986","","Jersey","Y","N"
"893503","72373","58365","GROSVENOR GLOBAL REAL ESTATE MASTER FUND LIMITED","805-8843283420","","Cayman Islands","Y","Y"
"893503","34118","7582","GROSVENOR SHOPPING CENTRE UNIT TRUST","805-7522813677","","Jersey","Y","Y"
"906169","28542","10575","BTG PACTUAL ABSOLUTO FUND SPC","805-5946996996","","Cayman Islands","N","Y"
"906169","28542","10574","BTG PACTUAL ABSOLUTO FUND -PORTFOLIO E LLC","805-2275082964","Delaware","United States","N","Y"
"902872","57213","11410","GRAFTON GLOBAL ENERGY GROWTH FUND LLC","805-7763432448","Delaware","United States","Y","Y"
"903402","31718","5776","BULWARKBAY CREDIT OPPORTUNITIES FUND LP","805-6112747695","Delaware","United States","N","Y"
"903402","31718","5777","BULWARKBAY CREDIT OPPORTUNITIES FUND LTD","805-6522028437","","Cayman Islands","N","Y"
"874087","41803","7687","DELOS INVESTMENT PARTNERS LP","805-7900640932","Delaware","United States","Y","Y"
"874087","41803","7683","DELOS INVESTMENT PARTNERS LTD.","805-5957929041","","Cayman Islands","Y","Y"
"897735","58322","11762","NEW HORIZON OPPORTUNITIES FUND","805-1499275615","","Mauritius","Y","N"
"897735","58322","11761","NEW HORIZON OPPORTUNITIES FUND, LLC","805-4752865249","Delaware","United States","Y","N"
"905485","59759","12079","RESOLUTE I FEEDER, L.P.","805-2300319228","Delaware","United States","N","Y"
"906858","54406","10708","ANSON CATALYST FUND, LTD.","805-3657641452","","Cayman Islands","Y","N"
"906858","54405","10707","ANSON INVESTMENTS OFFSHORE FUND, LTD.","805-6427227604","","Cayman Islands","Y","N"
"906858","54405","10706","ANSON INVESTMENTS LP","805-1464265231","Texas","United States","Y","N"
"895338","50443","9436","LONGVIEW MARQUIS INTERNATIONAL FUND, LTD","805-6128133061","","British Virgin Islands","N","Y"
"895338","50443","9435","LONGVIEW MARQUIS FUND, LP","805-7831767148","Delaware","United States","N","Y"
"895338","42413","7684","LONGVIEW FUND INTERNATIONAL, LTD","805-5025552815","","British Virgin Islands","N","Y"
"905011","41052","7476","SKIFF CAPITAL FUND, LP","805-1833314517","Delaware","United States","N","Y"
"905011","41052","7471","SKIFF CAPITAL (OFFSHORE) FUND, LTD.","805-1400807731","","Cayman Islands","N","Y"
"888659","69921","61370","3G RADAR ONSHORE FUND LP","805-4981782515","Delaware","United States","Y","N"
"888659","69921","61371","3G RADAR OFFSHORE FUND LP","805-8893497145","","Cayman Islands","Y","N"
"906993","40429","13313","VINTAGE VENTURE PARTNERS II SP (CAYMAN) LP","805-3840786712","","Cayman Islands","N","Y"
"907000","23030","4360","HPEF6 FEEDER FUND L.P.","805-3884406134","","Cayman Islands","Y","Y"
"904692","25922","4775","CAYMANS FEEDER","805-1501189762","","Cayman Islands","N","Y"
"907009","36237","10561","LMR ALPHA RATES TRADING FUND LIMITED","805-5562273471","","Cayman Islands","N","Y"
"907009","36158","6705","LMR FUND","805-9545914974","","Cayman Islands","N","Y"
"893260","54944","10839","ENGINE CAPITAL OFFSHORE FUND, LTD.","805-2523199514","","British Virgin Islands","Y","N"
"902647","34304","6366","STAR 1 UK LIMITED PARTNERSHIP","805-5216733873","","United Kingdom","N","Y"
"899807","77685","62385","PEPPY CAPITAL PARTNERS 2.5 LP","805-9967663965","","Cayman Islands","Y","N"
"899807","77489","62379","DUFFY CAPITAL LP","805-5133462712","","Cayman Islands","Y","N"
"898736","17834","3515","TARPON FUND (OFFSHORE) LTD","805-8872261222","","Cayman Islands","Y","Y"
"898736","17109","3396","TARPON ALL EQUITIES CAYMAN (SERIES C), LP","805-8222214597","","Cayman Islands","Y","Y"
"898736","17105","3395","TARPON ALL EQUITIES FUND (SERIES B), LP","805-8958588946","","Cayman Islands","Y","Y"
"898736","17083","3391","TARPON ALL EQUITIES FUND, LP","805-8473834525","","Cayman Islands","Y","Y"
"898736","17026","3386","TOKENHOUSE FUND CAYMAN, LP","805-5220787940","","Cayman Islands","Y","Y"
"894685","73482","36368","PERSISTENT EDGE ASIA PARTNERS LTD.","805-7614635170","","Cayman Islands","N","Y"
"894685","73482","36367","PERSISTENT EDGE ASIA PARTNERS LP","805-5288157807","Delaware","United States","N","Y"
"897743","16387","3291","VERRAZZANO EUROPEAN FOCUS FUND LP","805-4154042604","Delaware","United States","N","Y"
"897743","16387","3290","VERRAZZANO EUROPEAN FOCUS FUND PLC","805-9068055166","","Ireland","N","Y"
"897743","16342","3283","VERRAZZANO EUROPEAN OPPORTUNITIES FUND, L.P.","805-9645975024","Delaware","United States","N","Y"
"897743","16342","3282","VERRAZZANO EUROPEAN OPPORTUNITIES FUND PLC","805-1485666139","","Ireland","N","Y"
"907504","54139","10614","ONE NORTH CAPITAL - ASIA VALUE FUND","805-3544642974","","Cayman Islands","Y","N"
"905002","44430","8022","TYRUS CAPITAL EVENT FUND, L.P.","805-1565693646","","Cayman Islands","N","Y"
"905002","44430","8019","TYRUS CAPITAL EVENT FUND LIMITED","805-9553849450","","Cayman Islands","N","Y"
"905002","44430","14102","TYRUS CAPITAL OPPORTUNITIES FUND, L.P.","805-9423536706","","Cayman Islands","N","Y"
"905002","44430","14101","TYRUS CAPITAL OPPORTUNITIES FUND LIMITED","805-1574683702","","Cayman Islands","N","Y"
"880445","3474","1377","QUANTEDGE GLOBAL FUND (OFFSHORE)","805-2008544436","","Cayman Islands","N","Y"
"880445","3474","1378","QUANTEDGE GLOBAL FUND (US)","805-7469730888","","Cayman Islands","N","Y"
"908176","66787","13676","TRILOGY CAYMAN FEEDER LIMITED","805-8794719839","","Cayman Islands","N","Y"
"908176","67080","13741","TRILOGY CAYMAN FEEDER LIMITED","805-8794719839","","Cayman Islands","N","Y"
"907905","63477","12863","CHIMNEY ROCK VALUE FUND LP","805-4256708500","Delaware","United States","N","Y"
"907905","63477","12864","CHIMNEY ROCK VALUE FUND OFFSHORE LTD.","805-4206816341","","Cayman Islands","N","Y"
"907542","48680","8937","PERSISTENT EDGE ASIA PARTNERS LTD.","805-7614635170","","Cayman Islands","N","Y"
"907542","48680","8936","PERSISTENT EDGE ASIA PARTNERS LP","805-5288157807","Delaware","United States","N","Y"
"908393","3410","2526","BLACK SHEEP PARTNERS, LLC","805-1043815767","Delaware","United States","N","Y"
"908399","3410","2526","BLACK SHEEP PARTNERS, LLC","805-1043815767","Delaware","United States","N","Y"
"908222","24841","4608","STONE MILLINER MACRO FUND INC.","805-5061288543","","Cayman Islands","N","Y"
"908222","24841","12123","STONE MILLINER MACRO FUND DELAWARE LP","805-4686794655","Delaware","United States","N","Y"
"908559","1380","1080","AVET CAPITAL PARTNERS OFFSHORE FUND, LTD","805-6293275188","","Cayman Islands","Y","N"
"908559","1380","1079","AVET CAPITAL PARTNERS, LP","805-2146816283","Delaware","United States","Y","N"
"907553","41117","7761","WHALEHAVEN CAPITAL, LP","805-5024880999","Delaware","United States","Y","N"
"907553","41117","7763","WHALEHAVEN FUND LIMITED","805-1943781620","","Bermuda","Y","N"
"908790","50336","9390","PACIFIC ASHIKAGA LP","805-5252829893","","Cayman Islands","N","Y"
"908790","50336","9389","PACIFIC CHIYODA PRIMARY LP","805-5528501767","","Cayman Islands","N","Y"
"908790","50336","9388","PACIFIC CHIYODA FUJI LP","805-4465597115","","Cayman Islands","N","Y"
"908203","44225","13850","TRUCK CAPITAL PARTNERS LP","805-3970442664","Delaware","United States","N","Y"
"908203","44225","13851","TRUCK CAPITAL OFFSHORE, LTD.","805-4396699353","","Cayman Islands","N","Y"
"907885","8103","2139","CASTLEROCK FUND, LTD.","805-5315793888","","British Virgin Islands","Y","N"
"886552","63762","12921","ASIYA GATEWAY FUND LTD.","805-9845934561","","Cayman Islands","N","Y"
"886552","63763","12920","ASIYA PANDA FUND LTD.","805-9285221075","","Cayman Islands","N","Y"
"909893","56238","11134","POST STREET FUND LP","805-7018550519","Delaware","United States","N","Y"
"909893","56238","11135","POST STREET OFFSHORE FUND LTD.","805-3661861167","","Cayman Islands","N","Y"
"909514","44430","8022","TYRUS CAPITAL EVENT FUND, L.P.","805-1565693646","","Cayman Islands","N","Y"
"909514","44430","8019","TYRUS CAPITAL EVENT FUND LIMITED","805-9553849450","","Cayman Islands","N","Y"
"909514","44430","14102","TYRUS CAPITAL OPPORTUNITIES FUND, L.P.","805-9423536706","","Cayman Islands","N","Y"
"909514","44430","14101","TYRUS CAPITAL OPPORTUNITIES FUND LIMITED","805-1574683702","","Cayman Islands","N","Y"
"908184","90230","67366","THUNDERBIRD PARTICIPATION LP","805-3724472141","","Cayman Islands","N","Y"
"908184","90230","67365","THUNDERBIRD ONSHORE FUND LLC","805-5846466586","Delaware","United States","N","Y"
"908184","90230","67364","THUNDERBIRD OFFSHORE FUND LIMITED","805-8174250948","","Cayman Islands","N","Y"
"910834","35778","6617","PRIMAVERA CAPITAL (CAYMAN) GROUP IB L.P.","805-2793035592","","Cayman Islands","Y","N"
"910834","35778","6616","PRIMAVERA CAPITAL (CAYMAN) GROUP IA L.P.","805-1412428167","","Cayman Islands","Y","N"
"910834","69661","14258","PRIMAVERA CAPITAL (CAYMAN) GROUP 2B L.P.","805-8019671176","","Cayman Islands","Y","N"
"910834","69661","14257","PRIMAVERA CAPITAL (CAYMAN) GROUP 2A L.P.","805-1412428167","","Cayman Islands","Y","N"
"895586","28476","5223","FUND 6FA","805-9784413988","","Cayman Islands","N","Y"
"895586","28439","5221","FUND 5FC","805-2300581998","","Cayman Islands","N","Y"
"895586","28439","5220","FUND 9FB","805-8920573750","","Cayman Islands","N","Y"
"895586","28439","5219","FUND 9FA","805-9701615848","","Cayman Islands","N","Y"
"895586","28408","5215","FUND 7FC","805-5540921538","","Cayman Islands","N","Y"
"895586","28408","5214","FUND 7FB","805-3329584956","","Cayman Islands","N","Y"
"895586","28408","5213","FUND 7FA","805-6238400151","","Cayman Islands","N","Y"
"895586","28390","5209","FUND 3FC","805-8580020540","","Cayman Islands","N","Y"
"895586","28390","5208","FUND 3FB","805-8491766184","","Cayman Islands","N","Y"
"895586","28390","5207","FUND 3FA","805-9397542056","","Cayman Islands","N","Y"
"895586","28354","5199","FUND 4FC","805-9722161601","","Cayman Islands","N","Y"
"895586","28354","5198","FUND 4FB","805-5937090955","","Cayman Islands","N","Y"
"895586","28354","5197","FUND 4FA","805-2142839740","","Cayman Islands","N","Y"
"895586","28338","5195","FUND 8FC","805-8969186205","","Cayman Islands","N","Y"
"895586","28338","5193","FUND 8FB","805-1262402232","","Cayman Islands","N","Y"
"895586","28338","5192","FUND 8FA","805-2305367279","","Cayman Islands","N","Y"
"895586","28245","5188","FUND 5FC","805-2300581998","","Cayman Islands","N","Y"
"895586","28245","5187","FUND 5FB","805-8538701689","","Cayman Islands","N","Y"
"895586","28245","5186","FUND 5FA","805-2708271271","","Cayman Islands","N","Y"
"904764","62966","12769","SAND SPRING CAPITAL III LLC","805-2567428198","Delaware","United States","N","Y"
"904764","62966","12770","SAND SPRING CAPITAL III LTD.","805-2275938577","","Cayman Islands","N","Y"
"904764","36173","6711","GALLEON OFFSHORE, SPC LTD. (GALLEON TECHNOLOGY SEGREGATED PORFOLIO)","805-3798095530","","Cayman Islands","N","Y"
"904764","36173","6709","GALLEON PARTNERS, SPC L.P. (GALLEON TECHNOLOGY PORTFOLIO)","805-7199586403","Delaware","United States","N","Y"
"904764","36142","6702","GALLEON SPECIAL OPPORTUNITIES FUND, LTD. (CLASS B SHARES)","805-7097070978","","Cayman Islands","N","Y"
"904764","36142","6699","GALLEON SPECIAL OPPORTUNITIES PARTNERS, LP (GALLEON ASIA CROSSOVER PORTFOLIO)","805-7564842104","Delaware","United States","N","Y"
"904764","36053","6681","GALLEON SPECIAL OPPORTUNITIES FUND, LTD. (CLASS A SHARES)","805-7097070978","","Cayman Islands","N","Y"
"904764","36053","6680","GALLEON SPECIAL OPPORTUNITIES PARTNERS, LP (GALLEON CROSSOVER PORTFOLIO)","805-3333615038","Delaware","United States","N","Y"
"909508","100229","74365","TANNOR PARTNERS CREDIT FUND II, LP","805-5439403428","Delaware","United States","Y","N"
"909508","100229","74364","TANNOR PARTNER CREDIT FUND I, LP","805-3750131689","Delaware","United States","Y","N"
"911620","56599","11242","ELEGANTREE FUND SPC BASEL-STADT SEGREGATED PORTFOLIO","805-4412443884","","Cayman Islands","N","Y"
"911620","56597","11237","ELEGANTREE FUND SPC BASEL-STADT SEGREGATED PORTFOLIO","805-4412443884","","Cayman Islands","N","Y"
"911620","56597","11236","ELEGANTREE FUND SPC VAUD SEGREGATED PORTFOLIO","805-1590998345","","Cayman Islands","N","Y"
"911620","56597","11235","ELEGANTREE FUND SPC LUCERNE SEGREGATED PORTFOLIO","805-8890967302","","Cayman Islands","N","Y"
"911620","56597","11234","ELEGANTREE FUND SPC BERN SEGREGATED PORTFOLIO","805-5494262058","","Cayman Islands","N","Y"
"911620","56597","11233","ELEGANTREE FUND LLC BERN SEGREGATED PORTFOLIO","805-6596537685","Delaware","United States","N","Y"
"911620","56596","11232","ELEGANTREE FUND SPC VAUD SEGREGATED PORTFOLIO","805-1590998345","","Cayman Islands","N","Y"
"911620","56596","11231","ELEGANTREE FUND SPC LUCERNE SEGREGATED PORTFOLIO","805-8890967302","","Cayman Islands","N","Y"
"911620","56596","11230","ELEGANTREE FUND SPC BERN SEGREGATED PORTFOLIO","805-5494262058","","Cayman Islands","N","Y"
"911620","56596","11229","ELEGANTREE FUND LLC BERN SEGREGATED PORTFOLIO","805-6596537685","Delaware","United States","N","Y"
"911620","56587","11228","ELEGANTREE FUND SPC VAUD SEGREGATED PORTFOLIO","805-1590998345","","Cayman Islands","N","Y"
"911620","56587","11227","ELEGANTREE FUND SPC LUCERNE SEGREGATED PORTFOLIO","805-8890967302","","Cayman Islands","N","Y"
"911620","56587","11226","ELEGANTREE FUND SPC BERN SEGREGATED PORTFOLIO","805-5494262058","","Cayman Islands","N","Y"
"911620","56587","11225","ELEGANTREE FUND LLC BERN SEGREGATED PORTFOLIO","805-6596537685","Delaware","United States","N","Y"
"911620","56590","11220","ELEGANTREE FUND SPC BERN SEGREGATED SEGREGATED PORTFOLIO","805-5494262058","","Cayman Islands","N","Y"
"911620","56590","11219","ELEGANTREE FUND LLC NORTHWEST SEGREGATED PORTFOLIO","805-6447607537","Delaware","United States","N","Y"
"911620","43959","7960","CHAPELGATE CREDIT OPPORTUNITY FUND LP","805-8595165777","Delaware","United States","N","Y"
"911620","43959","7959","CHAPELGATE CREDIT OPPORTUNITY FUND LIMITED","805-8879966696","","Bermuda","N","Y"
"911620","44168","7977","ELEGANTREE FUND LLC BERN SEGREGATED PORTFOLIO","805-6596537685","Delaware","United States","N","Y"
"911620","44150","7975","ELEGANTREE FUND SPC BASEL-STADT SEGREGATED PORTFOLIO","805-4412443884","","Cayman Islands","N","Y"
"911620","44168","7976","ELEGANTREE FUND SPC BERN SEGREGATED PORTFOLIO","805-5494262058","","Cayman Islands","N","Y"
"911620","44147","7974","ELEGANTREE FUND SPC VAUD SEGREGATED PORTFOLIO","805-1590998345","","Cayman Islands","N","Y"
"911620","44147","7973","ELEGANTREE FUND SPC BERN SEGREGATED PORTFOLIO","805-5494262058","","Cayman Islands","N","Y"
"911620","44147","7972","ELEGANTREE FUND SPC BASEL-STADT SEGREGATED PORTFOLIO","805-4412443884","","Cayman Islands","N","Y"
"911620","44147","7971","ELEGANTREE FUND LLC BERN SEGREGATED PORTFOLIO","805-6596537685","Delaware","United States","N","Y"
"911620","66579","13631","BLACK FOREST STRUCTURED LENDING FUND LLC","805-6916392455","Delaware","United States","N","Y"
"911620","66579","13630","BLACK FOREST STRUCTURED LENDING FUND LTD","805-9114558382","","Cayman Islands","N","Y"
"911620","66562","13626","ELEGANTREE FUND SPC BERN SEGREGATED PORTFOLIO","805-5494262058","","Cayman Islands","N","Y"
"911620","66561","13625","ELEGANTREE FUND SPC BASEL-STADT SEGREGATED PORTFOLIO","805-4412443884","","Cayman Islands","N","Y"
"911620","66560","13624","ELEGANTREE FUND SPC VAUD SEGREGATED PORTFOLIO","805-1590998345","","Cayman Islands","N","Y"
"911620","66560","13623","ELEGANTREE FUND SPC LUCERNE SEGREGATED PORTFOLIO","805-8890967302","","Cayman Islands","N","Y"
"911620","66560","13622","ELEGANTREE FUND SPC BERN SEGREGATED PORTFOLIO","805-5494262058","","Cayman Islands","N","Y"
"911620","66560","13621","ELEGANTREE FUND LLC BERN SEGREGATED PORTFOLIO","805-6596537685","Delaware","United States","N","Y"
"911620","66559","13620","ELEGANTREE FUND SPC LUCERNE SEGREGATED PORTFOLIO","805-8890967302","","Cayman Islands","N","Y"
"911620","66559","13619","ELEGANTREE FUND SPC VAUD SEGREGATED PORTFOLIO","805-1590998345","","Cayman Islands","N","Y"
"911620","66559","13618","ELEGANTREE FUND LLC BERN SEGREGATED PORTFOLIO","805-6596537685","Delaware","United States","N","Y"
"911620","66558","13617","ELEGANTREE FUND SPC VAUD SEGREGATED PORTFOLIO","805-1590998345","","Cayman Islands","N","Y"
"911620","66558","13616","ELEGANTREE FUND SPC LUCERNE SEGREGATED PORTFOLIO","805-8890967302","","Cayman Islands","N","Y"
"911620","66558","13615","ELEGANTREE FUND SPC BASEL-LANDSCHAFT SEGREGATED PORTFOLIO","805-9234771810","","Cayman Islands","N","Y"
"911620","66558","13614","ELEGANTREE FUND LLC BERN SEGREGATED PORTFOLIO","805-6596537685","Delaware","United States","N","Y"
"911620","66556","13609","ELEGANTREE FUND SPC LUCERNE SEGREGATED PORTFOLIO","805-8890967302","","Cayman Islands","N","Y"
"911620","66556","13613","ELEGANTREE FUND SPC VAUD SEGREGATED PORTFOLIO","805-1590998345","","Cayman Islands","N","Y"
"911620","66556","13607","ELEGANTREE FUND LLC BERN SEGREGATED PORTFOLIO","805-6596537685","Delaware","United States","N","Y"
"911620","56600","11246","ELEGANTREE FUND SPC VAUD SEGREGATED PORTFOLIO","805-1590998345","","Cayman Islands","N","Y"
"911620","56600","11245","ELEGANTREE FUND SPC LUCERNE SEGREGATED PORTFOLIO","805-8890967302","","Cayman Islands","N","Y"
"911620","56600","11243","ELEGANTREE FUND LLC BERN SEGREGATED PORTFOLIO","805-6596537685","Delaware","United States","N","Y"
"900086","29614","5513","CMP GERMAN OPPORTUNITY INVESTORS FUND II (SCS) SICAR","805-3600388431","","Luxembourg","Y","Y"
"911569","113232","80364","INTEGRATED MACRO, LTD","805-6730887756","","Cayman Islands","Y","N"
"911569","113232","80365","INTEGRATED MACRO, LP","805-6838845079","Delaware","United States","Y","N"
"910675","111230","81364","NORTH ELM INVESTMENTS LP","805-6011117182","Delaware","United States","N","Y"
"912691","43824","7942","COBIA CAPITAL PARTNERS LP","805-4310959352","Delaware","United States","Y","N"
"912691","43824","7941","COBIA CAPITAL FUND LTD","805-2424611826","","Cayman Islands","Y","N"
"912872","53292","10439","BFAM ASIAN OPPORTUNITIES FUND, LP","805-3395693604","","Cayman Islands","N","Y"
"912872","53292","10438","BFAM ASIAN OPPORTUNITIES FUND LIMITED","805-3189711440","","Cayman Islands","N","Y"
"913519","58322","11762","NEW HORIZON OPPORTUNITIES FUND","805-1499275615","","Mauritius","Y","N"
"913519","58322","11761","NEW HORIZON OPPORTUNITIES FUND, LLC","805-4752865249","Delaware","United States","Y","N"
"910593","49429","9119","TIGER PACIFIC OFFSHORE FUND LTD.","805-6664878212","","Cayman Islands","N","Y"
"910593","49429","9118","TIGER PACIFIC DOMESTIC FUND LP","805-3073253763","Delaware","United States","N","Y"
"913880","65809","13507","STEAMBOAT CAPITAL PARTNERS OFFSHORE FUND, LTD.","805-6557574842","","Cayman Islands","Y","N"
"913338","65008","13269","LONGLEAD MARKET NEUTRAL FEEDER FUND LIMITED","805-8353902513","","Cayman Islands","N","Y"
"913338","65008","13270","LONGLEAD MARKET NEUTRAL U.S. FEEDER FUND LIMITED","805-2171593312","","Cayman Islands","N","Y"
"914062","63934","12973","RBR EUROPEAN LONG SHORT LTD","805-6534340863","","Cayman Islands","N","Y"
"914062","63934","12972","RBR EUROPEAN LONG SHORT LP","805-6009720812","Delaware","United States","N","Y"
"914062","120360","83384","RBR STRATEGIC VALUE LTD","805-8048525456","","Cayman Islands","N","Y"
"914655","67089","13745","ABBEVILLE OPPORTUNITY FUND LP (DELAWARE)","805-9642152691","Delaware","United States","Y","Y"
"914655","67089","13744","ABBEVILLE OPPORTUNITY FUND","805-5147895824","","Cayman Islands","Y","Y"
"911813","13326","2853","THE KEYNES LEVERAGED QUANTITATIVE STRATEGIES FUND LIMITED","805-2408756600","","Cayman Islands","N","Y"
"915570","68041","13953","ACION ONSHORE FUND","805-3470864645","","Cayman Islands","N","Y"
"915570","68041","13952","ACION OFFSHORE FUND","805-9257858188","","Cayman Islands","N","Y"
"915580","66777","13717","ABBERTON OPPORTUNITIES FUND INC.","805-1027651582","","Cayman Islands","N","Y"
"912954","56267","11293","NAYA LINCOLN PARK FUND LTD","805-6288581230","","Cayman Islands","Y","N"
"912954","47178","8594","NAYA FUND","805-9287043158","","Cayman Islands","Y","Y"
"912954","47178","8593","NAYA FUND LP","805-7785230383","Delaware","United States","Y","Y"
"886917","42898","7759","VIESF IV ADVISORS GROUP LLC","805-7974431949","Wisconsin","United States","Y","N"
"914339","65827","13451","LIQUIDALTS H2O FORCE 10 FEEDER FUND","805-5828069236","","Jersey","N","Y"
"914339","65815","13442","LIQUIDALTS OMEGA FEEDER FUND","805-4402578760","","Jersey","N","Y"
"914339","65805","13439","LIQUIDALTS TUDOR TENSOR FEEDER FUND","805-2311533065","","Jersey","N","Y"
"915698","45485","8176","BERYLSON VALUE FUND LP","805-8348791059","Delaware","United States","N","Y"
"913986","120357","83389","RASCASSE CAPITAL LIMITED","805-8187313863","","Cayman Islands","Y","N"
"900824","67364","13823","GOLDWATER OFFSHORE FUND LTD.","805-7541987730","","Cayman Islands","N","Y"
"900824","67364","13822","GOLDWATER FUND LP","805-2284900271","Delaware","United States","N","Y"
"915816","47358","8665","SMI OPPORTUNITIES FUND LIMITED","805-1309451003","","Cayman Islands","Y","N"
"915816","47358","8663","SMI OPPORTUNITIES (USA) LP","805-8987923313","Delaware","United States","Y","N"
"915816","47333","8661","SMI DEFENSIVE FUND LIMITED","805-6872991932","","Cayman Islands","Y","N"
"915816","47333","8653","SMI DEFENSIVE (USA) LP","805-2893384023","Delaware","United States","Y","N"
"884252","40129","7338","NEXIT INFOCOM II INVESTMENTS LLC","805-2131839447","Delaware","United States","Y","N"
"916681","113232","80364","INTEGRATED MACRO, LTD","805-6730887756","","Cayman Islands","Y","N"
"916681","113232","80365","INTEGRATED MACRO, LP","805-6838845079","Delaware","United States","Y","N"
"902175","35863","6958","PRAX CAPITAL CHINA GROWTH FUND III (UST), L.P.","805-9450354083","","Cayman Islands","N","Y"
"902175","35863","13053","PRAX CAPITAL CHINA GROWTH FUND III (TE), L.P.","805-8120202445","","Cayman Islands","N","Y"
"915598","120451","83411","HARBOUR OFFSHORE FUND III LP","805-2903797511","","Cayman Islands","Y","Y"
"915598","120453","83412","HARBOUR LITIGATION INVESTMENT OFFSHORE FUND LP","805-4872128809","","Cayman Islands","Y","Y"
"915598","120452","83410","HARBOUR OFFSHORE FUND II LP","805-1476117860","","Cayman Islands","Y","Y"
"916922","65182","13306","SQN INVESTORS FUND LP","805-9996892043","Delaware","United States","N","Y"
"916922","65182","13307","SQN INVESTORS OFFSHORE LTD","805-1112888417","","Cayman Islands","N","Y"
"916974","58979","13895","MOUNTAIN BROOK PARTNERS, LP","805-2769589681","Delaware","United States","N","Y"
"916974","58979","13896","MOUNTAIN BROOK PARTNERS OFFSHORE FUND, LTD.","805-9632787870","","Cayman Islands","N","Y"
"917073","65550","13382","LONG FOCUS CAPITAL, LLC","805-7472763919","Delaware","United States","N","Y"
"917073","65550","13381","LONG FOCUS CAPITAL OFFSHORE, LTD.","805-1350423891","","Cayman Islands","N","Y"
"917093","18625","12370","ORCHARD MAKIRA LIMITED","805-8494151482","","British Virgin Islands","N","Y"
"917093","18625","3666","ORCHARD MAKIRA LP","805-4714901703","Delaware","United States","N","Y"
"917093","58578","11821","ORCHARD LANDMARK LIMITED","805-9748090212","","Cayman Islands","N","Y"
"917093","58578","11820","ORCHARD LANDMARK LP","805-8667871467","Delaware","United States","N","Y"
"917093","18608","3662","ORCHARD CENTAR LIMITED","805-8319835674","","British Virgin Islands","N","Y"
"917093","18608","3663","ORCHARD CENTAR LP","805-2889501482","Delaware","United States","N","Y"
"917101","56093","11106","IDALION GLOBAL FUND LP","805-9617265539","Delaware","United States","N","Y"
"917101","56093","11107","IDALION GLOBAL FUND LIMITED","805-6423219256","","Cayman Islands","N","Y"
"917190","30257","5506","INTERNATIONAL SINDICATUM CLIMATE CHANGE PARTNERSHIP FEEDER FUND, L.P.","805-4355255690","","Cayman Islands","N","Y"
"917375","23059","4566","FEROX FUND LIMITED","805-3470048611","","Cayman Islands","N","Y"
"913136","120301","83375","MATHERS ASSOCIATES II, LP","805-8319923485","Pennsylvania","United States","Y","N"
"916633","65010","13274","VORTUS INVESTMENTS, LTD.","805-1902928571","","Cayman Islands","N","Y"
"913252","120317","83379","FABULA CAPITAL PARTNERS, LP","805-4441115423","Delaware","United States","Y","N"
"913252","120317","83378","FABULA CAPITAL PARTNERS (CAYMAN), LP","805-1128100024","","Cayman Islands","Y","N"
"917946","120301","83375","MATHERS ASSOCIATES II, LP","805-8319923485","Pennsylvania","United States","Y","N"
"904383","33292","6115","BTG PACTUAL BRAZIL INVESTMENT FUND IA, LP","805-9380102789","","Cayman Islands","Y","Y"
