FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1036106,"","","Y","","","","","","","",
1036113,"","","","","Y","","","","","",
1036114,"","","Y","","","","","","","",
1036115,"","","Y","","","","","","","",
1036120,"","","Y","","","","","","","",
1036130,"","","Y","","","","","","","",
1036134,"","","Y","","","","","","","",
1036141,"","","Y","","","","","","","",
1036144,"","","Y","","","","","","","",
1036148,"","","Y","","","","","","","",
1036151,"","","Y","","","","","","","",
1036156,"","","Y","","","","","","","",
1036164,"","","Y","","","","","","","",
1036165,"","","Y","","","","","","","",
1036166,"","","Y","","","","","","","",
1036168,"","","Y","","","","","","","",
1036169,"","","Y","","","","","","","",
1036173,"","","Y","","","","","","","",
1036179,"Y","","","","","","","","","",
1036181,"","","Y","","","","","","","",
1036183,"","","Y","","","","","","","",
1036184,"","","Y","","","","","","","",
1036187,"","","Y","","","","","","","",
1036189,"","","Y","","","","","","","",
1036190,"","","Y","","","","","","","",
1036193,"","","Y","","","","","","","",
1036195,"","","Y","","","","","","","",
1036198,"Y","","","","","","","","","",
1036210,"","","Y","","","","","","","",
1036211,"","","Y","","","","","","","",
1036213,"","","Y","","","","","","","",
1036216,"","","Y","","","","","","","",
1036217,"","","Y","","","","","","","",
1036218,"","","Y","","","","","","","",
1036223,"","","Y","","","","","","","",
1036224,"","","Y","","","","","","","",
1036234,"","","Y","","","","","","","",
1036243,"","","Y","","","","","","","",
1036248,"","","Y","","","","","","","",
1036251,"","","Y","","","","","","","",
1036255,"","","Y","","","","","","","",
1036260,"","","Y","","","","","","","",
1036265,"","","Y","","","","","","","",
1036269,"","","Y","","","","","","","",
1036272,"","","Y","","","","","","","",
1036277,"","Y","","","","","","","","",2016
1036278,"","","Y","","","","","","","",
1036281,"","","Y","","","","","","","",
1036289,"","","Y","","","","","","","",
1036293,"","","Y","","","","","","","",
1036296,"","","Y","","","","","","","",
1036300,"","","Y","","","","","","","",
1036305,"","","Y","","","","","","","",
1036308,"","","Y","","","","","","","",
1036314,"","Y","","","","","","","","",2016
1036315,"","","Y","","","","","","","",
1036319,"","","Y","","","","","","","",
1036320,"","","Y","","","","","","","",
1036325,"","","","","","","Y","","","",
1036326,"","","Y","","","","","","","",
1036327,"","","Y","","","","","","","",
1036328,"","","Y","","","","","","","",
1036332,"","","Y","","","","","","","",
1036333,"","","Y","","","","","","","",
1036335,"","","","","Y","","","Y","","",
1036337,"","","","","","Y","","","","",2016
1036339,"","","Y","","","","","","","",
1036344,"","","Y","","","","","","","",
1036347,"Y","","","","","","","","","",
1036352,"","","Y","","","","","","","",
1036354,"","","Y","","","","","","","",
1036360,"","","Y","","","","","","","",
1036361,"","","Y","","","","","","","",
1036364,"","","Y","","","","","","","",
1036365,"","","Y","","","","","","","",
1036366,"","","Y","","","","","","","",
1036367,"","Y","","","","","","","","",2016
1036368,"","","","","","","","Y","","Y",
1036372,"","","Y","","","","","","","",
1036373,"","","Y","","","","","","","",
1036382,"","","Y","","","","","","","",
1036383,"","","Y","","","","","","","",
1036393,"","","Y","","","","","","","",
1036397,"","","","","","Y","","","","",2016
1036398,"","","Y","","","","","","","",
1036399,"","","Y","","","","","","","",
1036403,"","Y","","","","","","","","",2016
1036406,"","","Y","","","","","","","",
1036408,"","","Y","","","","","","","",
1036409,"Y","","","","","","","","","",
1036410,"","","","","","","Y","","","",
1036411,"","Y","","","","","","","","",2016
1036412,"Y","","","","","","","","","",
1036413,"","","Y","","","","","","","",
1036414,"","","Y","","","","","","","",
1036417,"","","Y","","","","","","","",
1036418,"","","Y","","","","","","","",
1036420,"","","Y","","","","","","","",
1036423,"","","Y","","","","","","","",
1036424,"","","Y","","","","","","","",
1036425,"","","Y","","","","","","","",
1036427,"","","Y","","","","","","","",
1036437,"","","","","","","Y","","","",
1036440,"","","","","Y","","","","","",
1036443,"","","Y","","","","","","","",
1036451,"","","Y","","","","","","","",
1036452,"","","Y","","","","","","","",
1036455,"","","Y","","","","","","","",
1036459,"","","Y","","","","","","","",
1036460,"","","Y","","","","","","","",
1036464,"Y","","","","","","","","","",
1036468,"","","Y","","","","","","","",
1036475,"Y","","","","","","","","","",
1036476,"","","Y","","","","","","","",
1036477,"","","Y","","","","","","","",
1036479,"","","","","","","Y","","","",
1036483,"","","Y","","","","","","","",
1036484,"","","Y","","","","","","","",
1036492,"","","Y","","","","","","","",
1036495,"","","","","","Y","","","","",2016
1036497,"","","","","","","Y","","","",
1036499,"","","Y","","","","","","","",
1036502,"","","","","","","Y","","","",
1036507,"","","Y","","","","","","","",
1036508,"","","","","Y","","","","","",
1036510,"","","Y","","","","","","","",
1036511,"","","","","","Y","","","","",2016
1036512,"","","","","","Y","","","","",2016
1036522,"Y","","","","","","","","","",
1036526,"","","Y","","","","","","","",
1036532,"","","Y","","","","","","","",
1036535,"","","Y","","","","","","","",
1036536,"","Y","","","","","","","","",2016
1036542,"","","Y","","","","","","","",
1036546,"","","Y","","","","","","","",
1036549,"","","Y","","","","","","","",
1036550,"","","Y","","","","","","","",
1036558,"Y","","","","","","","","","",
1036559,"","","Y","","","","","","","",
1036561,"","","Y","","","","","","","",
1036565,"","","Y","","","","","","","",
1036566,"","","Y","","","","","","","",
1036567,"","","Y","","","","","","","",
1036568,"","","Y","","","","","","","",
1036569,"","","Y","","","","","","","",
1036576,"","","Y","","","","","","","",
1036582,"","","Y","","","","","","","",
1036587,"Y","","","","","","","","","",
1036590,"","","Y","","","","","","","",
1036592,"","","Y","","","","","","","",
1036593,"","","Y","","","","","","","",
1036596,"","","Y","","","","","","","",
1036604,"","","Y","","","","","","","",
1036605,"","","Y","","","","","","","",
1036607,"","","","","","","","Y","","",
1036612,"","","Y","","","","","","","",
1036613,"","","Y","","","","","","","",
1036618,"","","Y","","","","","","","",
1036620,"Y","","","","","","","","","",
1036622,"","","Y","","","","","","","",
1036623,"","","Y","","","","","","","",
1036626,"","","Y","","","","","","","",
1036628,"","","Y","","","","","","","",
1036630,"","","","Y","","","","","","",
1036637,"","","Y","","","","","","","",
1036639,"","","Y","","","","","","","",
1036645,"","","Y","","","","","","","",
1036647,"","","Y","","","","","","","",
1036648,"","","","","Y","","","","","",
1036649,"","","","Y","Y","","","","","",
1036650,"","","Y","","","","","","","",
1036655,"","","Y","","","","","","","",
1036657,"","","Y","","","","","","","",
1036659,"","","Y","","","","","","","",
1036662,"","","Y","","","","","","","",
1036663,"Y","","","","","","","","","",
1036664,"","Y","","","","","","","","",2014
1036666,"","Y","","","","","","","","",2016
1036669,"","","Y","","","","","","","",
1036672,"","","Y","","","","","","","",
1036676,"","","Y","","","","","","","",
1036678,"","","Y","","","","","","","",
1036682,"","","Y","","","","","","","",
1036683,"","","Y","","","","","","","",
1036685,"","","Y","","","","","","","",
1036692,"","","Y","","","","","","","",
1036693,"","","Y","","","","","","","",
1036700,"","","Y","","","","","","","",
1036702,"","","Y","","","","","","","",
1036704,"","","Y","","","","","","","",
1036711,"","","Y","","","","","","","",
1036712,"","","Y","","","","","","","",
1036718,"","","Y","","","","","","","",
1036719,"","","","","Y","","","","","",
1036726,"","","Y","","","","","","","",
1036728,"","","Y","","","","","","","",
1036730,"","","Y","","","","","","","",
1036733,"","","Y","","","","","","","",
1036734,"","","Y","","","","","","","",
1036737,"","","Y","","","","","","","",
1036739,"Y","","","","","","","","","",
1036741,"","","Y","","","","","","","",
1036744,"","","Y","","","","","","","",
1036746,"","","Y","","","","","","","",
1036751,"","","Y","","","","","","","",
1036763,"","","Y","","","","","","","",
1036764,"","","Y","","","","","","","",
1036767,"","","Y","","","","","","","",
1036772,"","","Y","","","","","","","",
1036774,"","","Y","","","","","","","",
1036777,"","","","","","","Y","","","",
1036779,"Y","","","","","","","","","",
1036785,"","","Y","","","","","","","",
1036786,"","","Y","","","","","","","",
1036791,"","","Y","","","","","","","",
1036794,"","","Y","","","","","","","",
1036798,"","Y","","","","","","","","",2016
1036799,"","","Y","","","","","","","",
1036801,"","","Y","","","","","","","",
1036803,"","","Y","","","","","","","",
1036811,"Y","","","","","","","","","",
1036812,"","","","","","","Y","","","",
1036816,"","Y","","","","","","","","",2016
1036820,"","Y","","","","","","","","",2016
1036821,"","","Y","","","","","","","",
1036824,"","","Y","","","","","","","",
1036827,"","","Y","","","","","","","",
1036828,"","","Y","","","","","","","",
1036829,"","","Y","","","","","","","",
1036831,"","","Y","","","","","","","",
1036835,"","","Y","","","","","","","",
1036840,"","","Y","","","","","","","",
1036845,"","","","","Y","","","","","",
1036851,"","","","","","","","Y","","",
1036852,"","","Y","","","","","","","",
1036855,"","","Y","","","","","","","",
1036856,"","","Y","","","","","","","",
1036859,"","","Y","","","","","","","",
1036861,"","","Y","","","","","","","",
1036865,"","","Y","","","","","","","",
1036867,"","","Y","","","","","","","",
1036868,"","","Y","","","","","","","",
1036873,"","","Y","","","","","","","",
1036874,"","","Y","","","","","","","",
1036878,"","","Y","","","","","","","",
1036881,"","","Y","","","","","","","",
1036883,"","","Y","","","","","","","",
1036885,"","","Y","","","","","","","",
1036892,"","","Y","","","","","","","",
1036894,"","","Y","","","","","","","",
1036895,"","","Y","","","","","","","",
1036896,"","","Y","","","","","","","",
1036897,"","","Y","","","","","","","",
1036900,"","","Y","","","","","","","",
1036905,"","","Y","","","","","","","",
1036915,"","","Y","","","","","","","",
1036917,"","","Y","","","","","","","",
1036918,"","","Y","","","","","","","",
1036922,"","","Y","","","","","","","",
1036926,"Y","","","","","","","","","",
1036930,"","","Y","","","","","","","",
1036934,"","","Y","","","","","","","",
1036935,"","","Y","","","","","","","",
1036943,"","","Y","","","","","","","",
1036948,"","","Y","","","","","","","",
1036951,"","","Y","","","","","","","",
1036952,"","","Y","","","","","","","",
1036955,"Y","","","","","","","","","",
1036957,"","","Y","","","","","","","",
1036958,"","","Y","","","","","","","",
1036960,"","","Y","","","","","","","",
1036961,"","","Y","","","","","","","",
1036962,"","","Y","","","","","","","",
1036973,"","","Y","","","","","","","",
1036974,"","","","Y","","","","","","",
1036982,"","","Y","","","","","","","",
1036984,"","","Y","","","","","","","",
1036988,"","","Y","","","","","","","",
1036990,"","","Y","","","","","","","",
1036994,"","","Y","","","","","","","",
1036997,"","","Y","","","","","","","",
1037014,"","","Y","","","","","","","",
1037020,"","","Y","","","","","","","",
1037022,"","","Y","","","","","","","",
1037026,"","","Y","","","","","","","",
1037033,"","","Y","","","","","","","",
1037041,"","","","","","","Y","","","",
1037046,"","","Y","","","","","","","",
1037050,"Y","","","","","","","","","",
1037059,"","","Y","","","","","","","",
1037060,"","","Y","","","","","","","",
1037068,"","","Y","","","","","","","",
1037074,"","","Y","","","","","","","",
1037079,"","","Y","","","","","","","",
1037080,"","","Y","","","","","","","",
1037081,"","","","Y","","","","","","",
1037083,"","","Y","","","","","","","",
1037088,"","","Y","","","","","","","",
1037093,"","","Y","","","","","","","",
1037096,"","","Y","","","","","","","",
1037097,"Y","","Y","","","","","","","",
1037101,"","","Y","","","","","","","",
1037103,"","","Y","","","","","","","",
1037104,"","","Y","","","","","","","",
1037107,"","","Y","","","","","","","",
1037110,"","","Y","","","","","","","",
1037115,"","","Y","","","","","","","",
1037122,"","","Y","","","","","","","",
1037124,"","","Y","","","","","","","",
1037141,"","Y","","","","","","","","",2016
1037144,"","","Y","","","","","","","",
1037166,"","","Y","","","","","","","",
1037167,"","","Y","","","","","","","",
1037168,"","","Y","","","","","","","",
1037170,"","","Y","","","","","","","",
1037172,"","","Y","","","","","","","",
1037182,"","","Y","","","","","","","",
1037194,"","","Y","","","","","","","",
1037198,"","","Y","","","","","","","",
1037199,"","","Y","","","","","","","",
1037204,"","","Y","","","","","","","",
1037213,"","","Y","","","","","","","",
1037222,"","","Y","","","","","","","",
1037233,"","","Y","","","","","","","",
1037242,"","","Y","","","","","","","",
1037243,"","","Y","","","","","","","",
1037247,"","","Y","","","","","","","",
1037248,"","","Y","","","","","","","",
1037252,"","","Y","","","","","","","",
