"FilingID","Representation 1","Representation 2"
624051,"Y","Y"
622064,"Y","Y"
624310,"Y","Y"
621890,"Y","Y"
624459,"Y","Y"
596756,"Y","Y"
625436,"Y","Y"
614007,"Y","Y"
604502,"Y","Y"
625658,"Y","Y"
616276,"Y","Y"
625728,"Y","Y"
622768,"Y","Y"
626151,"Y","Y"
625458,"Y","Y"
625867,"Y","Y"
614206,"Y","Y"
614057,"Y","Y"
619779,"Y","Y"
623828,"Y","Y"
616675,"Y","Y"
619932,"Y","Y"
622462,"Y","Y"
628977,"Y","Y"
628937,"Y","Y"
628236,"Y","Y"
608174,"Y","Y"
629758,"Y","Y"
630017,"Y","Y"
629792,"Y","Y"
629952,"Y","Y"
629721,"Y","Y"
631027,"Y","Y"
620614,"Y","Y"
626766,"Y","Y"
629879,"Y","Y"
631661,"Y","Y"
634125,"Y","Y"
632457,"Y","Y"
618768,"Y","Y"
616339,"Y","Y"
629645,"Y","Y"
635018,"Y","Y"
629583,"Y","Y"
635288,"Y","Y"
628853,"Y","Y"
636058,"Y","Y"
612467,"Y","Y"
630220,"Y","Y"
632543,"Y","Y"
621281,"Y","Y"
624638,"Y","Y"
629923,"Y","Y"
637620,"Y","Y"
637713,"Y","Y"
637718,"Y","Y"
626276,"Y","Y"
619483,"Y","Y"
637829,"Y","Y"
638101,"Y","Y"
637781,"Y","Y"
638119,"Y","Y"
636739,"Y","Y"
613960,"Y","Y"
603826,"Y","Y"
613348,"Y","Y"
638555,"Y","Y"
633172,"Y","Y"
638757,"Y","Y"
638112,"Y","Y"
638846,"Y","Y"
633804,"Y","Y"
639114,"Y","Y"
638612,"Y","Y"
639236,"Y","Y"
639243,"Y","Y"
634981,"Y","Y"
638106,"Y","Y"
639718,"Y","Y"
640044,"Y","Y"
640046,"Y","Y"
634910,"Y","Y"
639722,"Y","Y"
640244,"Y","Y"
640305,"Y","Y"
634440,"Y","Y"
640336,"Y","Y"
640411,"Y","Y"
637719,"Y","Y"
640524,"Y","Y"
640579,"Y","Y"
640040,"Y","Y"
640168,"Y","Y"
610115,"Y","Y"
639615,"Y","Y"
641166,"Y","Y"
641159,"Y","Y"
611223,"Y","Y"
640129,"Y","Y"
641464,"Y","Y"
637674,"Y","Y"
641512,"Y","Y"
640463,"Y","Y"
639940,"Y","Y"
641664,"Y","Y"
641220,"Y","Y"
638725,"Y","Y"
642150,"Y","Y"
599344,"Y","Y"
641645,"Y","Y"
639919,"Y","Y"
611560,"Y","Y"
642381,"Y","Y"
618510,"Y","Y"
642618,"Y","Y"
642632,"Y","Y"
642304,"Y","Y"
642839,"Y","Y"
642855,"Y","Y"
640512,"Y","Y"
642929,"Y","Y"
642754,"Y","Y"
643081,"Y","Y"
643083,"Y","Y"
624224,"Y","Y"
643102,"Y","Y"
642841,"Y","Y"
643215,"Y","Y"
643327,"Y","Y"
641001,"Y","Y"
622859,"Y","Y"
638858,"Y","Y"
603195,"Y","Y"
643562,"Y","Y"
643589,"Y","Y"
643576,"Y","Y"
641651,"Y","Y"
643667,"Y","Y"
643816,"Y","Y"
643511,"Y","Y"
644289,"Y","Y"
644145,"Y","Y"
644466,"Y","Y"
642439,"Y","Y"
644459,"Y","Y"
644726,"Y","Y"
644756,"Y","Y"
644797,"Y","Y"
644963,"Y","Y"
642355,"Y","Y"
645127,"Y","Y"
644431,"Y","Y"
645128,"Y","Y"
635022,"Y","Y"
645199,"Y","Y"
645120,"Y","Y"
640281,"Y","Y"
645352,"Y","Y"
643665,"Y","Y"
638460,"Y","Y"
645337,"Y","Y"
642870,"Y","Y"
643527,"Y","Y"
645714,"Y","Y"
645817,"Y","Y"
639653,"Y","Y"
645899,"Y","Y"
645852,"Y","Y"
645768,"Y","Y"
642869,"Y","Y"
646098,"Y","Y"
646156,"Y","Y"
646300,"Y","Y"
645934,"Y","Y"
646369,"Y","Y"
646479,"Y","Y"
646367,"Y","Y"
645923,"Y","Y"
644470,"Y","Y"
646656,"Y","Y"
646671,"Y","Y"
646441,"Y","Y"
646831,"Y","Y"
610219,"Y","Y"
647007,"Y","Y"
646478,"Y","Y"
647083,"Y","Y"
642724,"Y","Y"
635390,"Y","Y"
647311,"Y","Y"
647453,"Y","Y"
647454,"Y","Y"
647452,"Y","Y"
646641,"Y","Y"
647585,"Y","Y"
645158,"Y","Y"
647327,"Y","Y"
646557,"Y","Y"
647604,"Y","Y"
648102,"Y","Y"
615012,"Y","Y"
615331,"Y","Y"
619166,"Y","Y"
619032,"Y","Y"
618842,"Y","Y"
622962,"Y","Y"
623716,"Y","Y"
647802,"Y","Y"
647809,"Y","Y"
647943,"Y","Y"
647958,"Y","Y"
648117,"Y","Y"
648217,"Y","Y"
645627,"Y","Y"
648298,"Y","Y"
647689,"Y","Y"
648385,"Y","Y"
648191,"Y","Y"
637899,"Y","Y"
648583,"Y","Y"
637369,"Y","Y"
647397,"Y","Y"
646875,"Y","Y"
648017,"Y","Y"
649146,"Y","Y"
648796,"Y","Y"
649000,"Y","Y"
648878,"Y","Y"
646995,"Y","Y"
648901,"Y","Y"
649333,"Y","Y"
649367,"Y","Y"
642654,"Y","Y"
648032,"Y","Y"
646213,"Y","Y"
648429,"Y","Y"
648229,"Y","Y"
649559,"Y","Y"
649487,"Y","Y"
648308,"Y","Y"
648073,"Y","Y"
644517,"Y","Y"
649627,"Y","Y"
649475,"Y","Y"
649096,"Y","Y"
649584,"Y","Y"
650153,"Y","Y"
650265,"Y","Y"
650277,"Y","Y"
623111,"Y","Y"
645392,"Y","Y"
650458,"Y","Y"
650359,"Y","Y"
650420,"Y","Y"
650474,"Y","Y"
650498,"Y","Y"
650519,"Y","Y"
646223,"Y","Y"
650583,"Y","Y"
650326,"Y","Y"
650590,"Y","Y"
650426,"Y","Y"
650548,"Y","Y"
650701,"Y","Y"
650577,"Y","Y"
640532,"Y","Y"
648137,"Y","Y"
649704,"Y","Y"
651057,"Y","Y"
651162,"Y","Y"
651234,"Y","Y"
651303,"Y","Y"
650922,"Y","Y"
650510,"Y","Y"
651129,"Y","Y"
650090,"Y","Y"
651799,"Y","Y"
650342,"Y","Y"
651928,"Y","Y"
651384,"Y","Y"
651946,"Y","Y"
644801,"Y","Y"
652007,"Y","Y"
652108,"Y","Y"
652237,"Y","Y"
651894,"Y","Y"
649287,"Y","Y"
652717,"Y","Y"
652568,"Y","Y"
648646,"Y","Y"
649930,"Y","Y"
652745,"Y","Y"
653295,"Y","Y"
653336,"Y","Y"
652587,"Y","Y"
642817,"Y","Y"
653044,"Y","Y"
653945,"Y","Y"
646240,"Y","Y"
647103,"Y","Y"
650133,"Y","Y"
644464,"Y","Y"
648618,"Y","Y"
616977,"Y","Y"
654856,"Y","Y"
654586,"Y","Y"
654950,"Y","Y"
654357,"Y","Y"
654761,"Y","Y"
644440,"Y","Y"
640603,"Y","Y"
655460,"Y","Y"
655651,"Y","Y"
651063,"Y","Y"
655904,"Y","Y"
655970,"Y","Y"
656210,"Y","Y"
654125,"Y","Y"
656428,"Y","Y"
656431,"Y","Y"
635475,"Y","Y"
656693,"Y","Y"
657111,"Y","Y"
657158,"Y","Y"
657171,"Y","Y"
647384,"Y","Y"
657261,"Y","Y"
656138,"Y","Y"
653332,"Y","Y"
657466,"Y","Y"
647139,"Y","Y"
657525,"Y","Y"
657520,"Y","Y"
657550,"Y","Y"
657610,"Y","Y"
657622,"Y","Y"
657496,"Y","Y"
656874,"Y","Y"
646921,"Y","Y"
657773,"Y","Y"
657712,"Y","Y"
657718,"Y","Y"
657755,"Y","Y"
657070,"Y","Y"
652298,"Y","Y"
651772,"Y","Y"
657988,"Y","Y"
657800,"Y","Y"
655067,"Y","Y"
658177,"Y","Y"
658132,"Y","Y"
657082,"Y","Y"
658079,"Y","Y"
657551,"Y","Y"
645796,"Y","Y"
655621,"Y","Y"
649928,"Y","Y"
658492,"Y","Y"
657702,"Y","Y"
657701,"Y","Y"
658822,"Y","Y"
658830,"Y","Y"
658793,"Y","Y"
658919,"Y","Y"
658772,"Y","Y"
648139,"Y","Y"
641077,"Y","Y"
659047,"Y","Y"
659236,"Y","Y"
659248,"Y","Y"
658920,"Y","Y"
658861,"Y","Y"
624940,"Y","Y"
657156,"Y","Y"
655464,"Y","Y"
659520,"Y","Y"
659267,"Y","Y"
652686,"Y","Y"
654438,"Y","Y"
659891,"Y","Y"
659910,"Y","Y"
660014,"Y","Y"
653540,"Y","Y"
660055,"Y","Y"
660001,"Y","Y"
660274,"Y","Y"
659751,"Y","Y"
660391,"Y","Y"
646588,"Y","Y"
659332,"Y","Y"
659895,"Y","Y"
641437,"Y","Y"
659688,"Y","Y"
660778,"Y","Y"
660886,"Y","Y"
660935,"Y","Y"
660979,"Y","Y"
660981,"Y","Y"
660983,"Y","Y"
660992,"Y","Y"
661013,"Y","Y"
658325,"Y","Y"
661107,"Y","Y"
661130,"Y","Y"
661146,"Y","Y"
661207,"Y","Y"
658992,"Y","Y"
661281,"Y","Y"
661269,"Y","Y"
660948,"Y","Y"
661340,"Y","Y"
661421,"Y","Y"
659012,"Y","Y"
661436,"Y","Y"
661487,"Y","Y"
658416,"Y","Y"
648540,"Y","Y"
660330,"Y","Y"
661897,"Y","Y"
662014,"Y","Y"
661995,"Y","Y"
662039,"Y","Y"
651705,"Y","Y"
660187,"Y","Y"
660733,"Y","Y"
662363,"Y","Y"
653955,"Y","Y"
660640,"Y","Y"
662273,"Y","Y"
645529,"Y","Y"
662730,"Y","Y"
644887,"Y","Y"
650252,"Y","Y"
662028,"Y","Y"
661798,"Y","Y"
660160,"Y","Y"
647197,"Y","Y"
655400,"Y","Y"
663260,"Y","Y"
663263,"Y","Y"
662816,"Y","Y"
663338,"Y","Y"
662011,"Y","Y"
663310,"Y","Y"
663413,"Y","Y"
663391,"Y","Y"
663670,"Y","Y"
663671,"Y","Y"
660275,"Y","Y"
658913,"Y","Y"
662521,"Y","Y"
663949,"Y","Y"
663815,"Y","Y"
663948,"Y","Y"
663991,"Y","Y"
663969,"Y","Y"
661724,"Y","Y"
664005,"Y","Y"
664018,"Y","Y"
662734,"Y","Y"
663651,"Y","Y"
662589,"Y","Y"
664306,"Y","Y"
663006,"Y","Y"
664357,"Y","Y"
664151,"Y","Y"
664234,"Y","Y"
664525,"Y","Y"
664552,"Y","Y"
664584,"Y","Y"
655515,"Y","Y"
658562,"Y","Y"
660877,"Y","Y"
664291,"Y","Y"
664731,"Y","Y"
664443,"Y","Y"
664842,"Y","Y"
663894,"Y","Y"
664608,"Y","Y"
661828,"Y","Y"
665075,"Y","Y"
665073,"Y","Y"
665224,"Y","Y"
658287,"Y","Y"
665223,"Y","Y"
665181,"Y","Y"
665343,"Y","Y"
665524,"Y","Y"
665568,"Y","Y"
664746,"Y","Y"
665644,"Y","Y"
662600,"Y","Y"
650106,"Y","Y"
665519,"Y","Y"
666214,"Y","Y"
666229,"Y","Y"
666276,"Y","Y"
665673,"Y","Y"
660612,"Y","Y"
666553,"Y","Y"
665637,"Y","Y"
667072,"Y","Y"
663928,"Y","Y"
667029,"Y","Y"
665268,"Y","Y"
662275,"Y","Y"
666425,"Y","Y"
667427,"Y","Y"
667488,"Y","Y"
667552,"Y","Y"
655255,"Y","Y"
663868,"Y","Y"
664820,"Y","Y"
667702,"Y","Y"
667787,"Y","Y"
666881,"Y","Y"
664316,"Y","Y"
666013,"Y","Y"
664952,"Y","Y"
660424,"Y","Y"
668164,"Y","Y"
647798,"Y","Y"
668056,"Y","Y"
668122,"Y","Y"
665410,"Y","Y"
666732,"Y","Y"
668739,"Y","Y"
667070,"Y","Y"
663875,"Y","Y"
668826,"Y","Y"
668829,"Y","Y"
668890,"Y","Y"
664709,"Y","Y"
663744,"Y","Y"
666733,"Y","Y"
668246,"Y","Y"
668373,"Y","Y"
668700,"Y","Y"
668635,"Y","Y"
669140,"Y","Y"
669150,"Y","Y"
669151,"Y","Y"
669203,"Y","Y"
667050,"Y","Y"
668387,"Y","Y"
668983,"Y","Y"
668759,"Y","Y"
669782,"Y","Y"
669781,"Y","Y"
669794,"Y","Y"
669129,"Y","Y"
669815,"Y","Y"
656330,"Y","Y"
669895,"Y","Y"
667469,"Y","Y"
669917,"Y","Y"
667157,"Y","Y"
669850,"Y","Y"
663162,"Y","Y"
663184,"Y","Y"
670181,"Y","Y"
670410,"Y","Y"
669836,"Y","Y"
670709,"Y","Y"
670790,"Y","Y"
670977,"Y","Y"
670996,"Y","Y"
667955,"Y","Y"
670029,"Y","Y"
671190,"Y","Y"
670923,"Y","Y"
671252,"Y","Y"
671145,"Y","Y"
662233,"Y","Y"
670105,"Y","Y"
671459,"Y","Y"
671456,"Y","Y"
671446,"Y","Y"
671557,"Y","Y"
670697,"Y","Y"
671655,"Y","Y"
670820,"Y","Y"
670921,"Y","Y"
670327,"Y","Y"
672025,"Y","Y"
671811,"Y","Y"
672036,"Y","Y"
672165,"Y","Y"
670962,"Y","Y"
670525,"Y","Y"
672230,"Y","Y"
670385,"Y","Y"
671833,"Y","Y"
668019,"Y","Y"
672347,"Y","Y"
671196,"Y","Y"
672555,"Y","Y"
671097,"Y","Y"
671878,"Y","Y"
672920,"Y","Y"
670196,"Y","Y"
672935,"Y","Y"
673010,"Y","Y"
672565,"Y","Y"
672965,"Y","Y"
673060,"Y","Y"
673088,"Y","Y"
673100,"Y","Y"
673104,"Y","Y"
673130,"Y","Y"
673116,"Y","Y"
672996,"Y","Y"
673283,"Y","Y"
673406,"Y","Y"
673415,"Y","Y"
665053,"Y","Y"
673499,"Y","Y"
673501,"Y","Y"
673536,"Y","Y"
658976,"Y","Y"
673311,"Y","Y"
673640,"Y","Y"
673249,"Y","Y"
673616,"Y","Y"
671768,"Y","Y"
671855,"Y","Y"
673659,"Y","Y"
673623,"Y","Y"
673826,"Y","Y"
669854,"Y","Y"
674023,"Y","Y"
674152,"Y","Y"
674235,"Y","Y"
671617,"Y","Y"
674252,"Y","Y"
674367,"Y","Y"
671360,"Y","Y"
674388,"Y","Y"
674534,"Y","Y"
674539,"Y","Y"
674558,"Y","Y"
674604,"Y","Y"
674629,"Y","Y"
670499,"Y","Y"
674922,"Y","Y"
674958,"Y","Y"
674223,"Y","Y"
675054,"Y","Y"
674179,"Y","Y"
675400,"Y","Y"
675452,"Y","Y"
675453,"Y","Y"
675489,"Y","Y"
675392,"Y","Y"
671335,"Y","Y"
675622,"Y","Y"
672754,"Y","Y"
675696,"Y","Y"
675624,"Y","Y"
675737,"Y","Y"
675648,"Y","Y"
675852,"Y","Y"
675859,"Y","Y"
675904,"Y","Y"
672389,"Y","Y"
675937,"Y","Y"
675940,"Y","Y"
675038,"Y","Y"
676001,"Y","Y"
676029,"Y","Y"
676137,"Y","Y"
676169,"Y","Y"
676201,"Y","Y"
676078,"Y","Y"
671509,"Y","Y"
676064,"Y","Y"
675870,"Y","Y"
676631,"Y","Y"
662057,"Y","Y"
675335,"Y","Y"
675919,"Y","Y"
677070,"Y","Y"
661645,"Y","Y"
677152,"Y","Y"
677228,"Y","Y"
677232,"Y","Y"
677325,"Y","Y"
677545,"Y","Y"
677671,"Y","Y"
677739,"Y","Y"
677756,"Y","Y"
677919,"Y","Y"
677928,"Y","Y"
677701,"Y","Y"
677299,"Y","Y"
677231,"Y","Y"
678159,"Y","Y"
678219,"Y","Y"
678409,"Y","Y"
678566,"Y","Y"
678063,"Y","Y"
678624,"Y","Y"
677597,"Y","Y"
677596,"Y","Y"
677579,"Y","Y"
677636,"Y","Y"
677718,"Y","Y"
677552,"Y","Y"
678812,"Y","Y"
678979,"Y","Y"
679161,"Y","Y"
679080,"Y","Y"
679425,"Y","Y"
679702,"Y","Y"
678728,"Y","Y"
679149,"Y","Y"
679798,"Y","Y"
679868,"Y","Y"
679824,"Y","Y"
678518,"Y","Y"
679599,"Y","Y"
680197,"Y","Y"
678082,"Y","Y"
678426,"Y","Y"
679021,"Y","Y"
680207,"Y","Y"
679951,"Y","Y"
680331,"Y","Y"
680583,"Y","Y"
677678,"Y","Y"
679787,"Y","Y"
680744,"Y","Y"
680173,"Y","Y"
680247,"Y","Y"
680763,"Y","Y"
680804,"Y","Y"
679502,"Y","Y"
680848,"Y","Y"
678780,"Y","Y"
677611,"Y","Y"
681042,"Y","Y"
680916,"Y","Y"
681066,"Y","Y"
681080,"Y","Y"
680968,"Y","Y"
679727,"Y","Y"
681127,"Y","Y"
681376,"Y","Y"
677475,"Y","Y"
681430,"Y","Y"
680999,"Y","Y"
680427,"Y","Y"
681501,"Y","Y"
681146,"Y","Y"
681383,"Y","Y"
681619,"Y","Y"
681098,"Y","Y"
681503,"Y","Y"
681471,"Y","Y"
678920,"Y","Y"
679991,"Y","Y"
682246,"Y","Y"
682249,"Y","Y"
682733,"Y","Y"
681564,"Y","Y"
682992,"Y","Y"
683155,"Y","Y"
681751,"Y","Y"
680270,"Y","Y"
678379,"Y","Y"
683313,"Y","Y"
682387,"Y","Y"
683378,"Y","Y"
683382,"Y","Y"
683624,"Y","Y"
683638,"Y","Y"
681174,"Y","Y"
683646,"Y","Y"
681945,"Y","Y"
683931,"Y","Y"
683415,"Y","Y"
683672,"Y","Y"
679771,"Y","Y"
683999,"Y","Y"
684239,"Y","Y"
679496,"Y","Y"
684316,"Y","Y"
677274,"Y","Y"
678818,"Y","Y"
684146,"Y","Y"
684636,"Y","Y"
684856,"Y","Y"
685021,"Y","Y"
684939,"Y","Y"
683994,"Y","Y"
679454,"Y","Y"
679566,"Y","Y"
685459,"Y","Y"
685802,"Y","Y"
685684,"Y","Y"
685872,"Y","Y"
685875,"Y","Y"
680151,"Y","Y"
686059,"Y","Y"
684410,"Y","Y"
685400,"Y","Y"
686070,"Y","Y"
686077,"Y","Y"
686188,"Y","Y"
686239,"Y","Y"
686269,"Y","Y"
685693,"Y","Y"
679085,"Y","Y"
678561,"Y","Y"
685002,"Y","Y"
686624,"Y","Y"
686628,"Y","Y"
685278,"Y","Y"
686688,"Y","Y"
686732,"Y","Y"
686742,"Y","Y"
680609,"Y","Y"
686119,"Y","Y"
687046,"Y","Y"
686243,"Y","Y"
687010,"Y","Y"
686724,"Y","Y"
687208,"Y","Y"
687378,"Y","Y"
687415,"Y","Y"
685471,"Y","Y"
683625,"Y","Y"
683434,"Y","Y"
684595,"Y","Y"
677555,"Y","Y"
687325,"Y","Y"
678595,"Y","Y"
679473,"Y","Y"
688328,"Y","Y"
680855,"Y","Y"
681628,"Y","Y"
688371,"Y","Y"
687799,"Y","Y"
683299,"Y","Y"
687459,"Y","Y"
683837,"Y","Y"
688813,"Y","Y"
689343,"Y","Y"
689359,"Y","Y"
689547,"Y","Y"
683129,"Y","Y"
690083,"Y","Y"
690137,"Y","Y"
688190,"Y","Y"
690224,"Y","Y"
690226,"Y","Y"
690343,"Y","Y"
690493,"Y","Y"
687943,"Y","Y"
686069,"Y","Y"
690694,"Y","Y"
690837,"Y","Y"
690823,"Y","Y"
688546,"Y","Y"
690936,"Y","Y"
690562,"Y","Y"
689552,"Y","Y"
690691,"Y","Y"
690971,"Y","Y"
685501,"Y","Y"
691054,"Y","Y"
691073,"Y","Y"
691134,"Y","Y"
691164,"Y","Y"
691391,"Y","Y"
691420,"Y","Y"
691450,"Y","Y"
688967,"Y","Y"
691490,"Y","Y"
691631,"Y","Y"
691396,"Y","Y"
691839,"Y","Y"
691956,"Y","Y"
692113,"Y","Y"
692513,"Y","Y"
692780,"Y","Y"
677571,"Y","Y"
691359,"Y","Y"
687888,"Y","Y"
693604,"Y","Y"
693552,"Y","Y"
687473,"Y","Y"
693722,"Y","Y"
693781,"Y","Y"
693840,"Y","Y"
690400,"Y","Y"
694041,"Y","Y"
693800,"Y","Y"
694193,"Y","Y"
693357,"Y","Y"
692217,"Y","Y"
694770,"Y","Y"
694783,"Y","Y"
694797,"Y","Y"
683723,"Y","Y"
694824,"Y","Y"
692545,"Y","Y"
695962,"Y","Y"
696022,"Y","Y"
691339,"Y","Y"
696788,"Y","Y"
696883,"Y","Y"
696915,"Y","Y"
693140,"Y","Y"
697101,"Y","Y"
697270,"Y","Y"
697447,"Y","Y"
691627,"Y","Y"
697976,"Y","Y"
691263,"Y","Y"
698383,"Y","Y"
698276,"Y","Y"
698550,"Y","Y"
698604,"Y","Y"
698631,"Y","Y"
695550,"Y","Y"
699014,"Y","Y"
693271,"Y","Y"
699321,"Y","Y"
697354,"Y","Y"
698241,"Y","Y"
699000,"Y","Y"
690977,"Y","Y"
691652,"Y","Y"
686710,"Y","Y"
699863,"Y","Y"
699931,"Y","Y"
691537,"Y","Y"
688559,"Y","Y"
698691,"Y","Y"
700196,"Y","Y"
700660,"Y","Y"
699526,"Y","Y"
699288,"Y","Y"
701692,"Y","Y"
695765,"Y","Y"
701940,"Y","Y"
701994,"Y","Y"
701311,"Y","Y"
702042,"Y","Y"
697352,"Y","Y"
702230,"Y","Y"
688012,"Y","Y"
702902,"Y","Y"
703000,"Y","Y"
699846,"Y","Y"
703103,"Y","Y"
690113,"Y","Y"
700571,"Y","Y"
692581,"Y","Y"
692961,"Y","Y"
703259,"Y","Y"
689890,"Y","Y"
694187,"Y","Y"
705067,"Y","Y"
705601,"Y","Y"
705522,"Y","Y"
687228,"Y","Y"
677522,"Y","Y"
704495,"Y","Y"
707386,"Y","Y"
707563,"Y","Y"
705560,"Y","Y"
707900,"Y","Y"
705744,"Y","Y"
684233,"Y","Y"
689610,"Y","Y"
708824,"Y","Y"
708745,"Y","Y"
708059,"Y","Y"
678715,"Y","Y"
707639,"Y","Y"
709026,"Y","Y"
683232,"Y","Y"
708705,"Y","Y"
694701,"Y","Y"
707514,"Y","Y"
710904,"Y","Y"
711003,"Y","Y"
689580,"Y","Y"
711280,"Y","Y"
705355,"Y","Y"
704626,"Y","Y"
710687,"Y","Y"
707776,"Y","Y"
702393,"Y","Y"
711879,"Y","Y"
680844,"Y","Y"
711972,"Y","Y"
713455,"Y","Y"
681112,"Y","Y"
711470,"Y","Y"
713969,"Y","Y"
705107,"Y","Y"
706181,"Y","Y"
715196,"Y","Y"
715120,"Y","Y"
695252,"Y","Y"
705372,"Y","Y"
716171,"Y","Y"
697071,"Y","Y"
716088,"Y","Y"
715457,"Y","Y"
716470,"Y","Y"
693195,"Y","Y"
712467,"Y","Y"
716692,"Y","Y"
686729,"Y","Y"
710705,"Y","Y"
715134,"Y","Y"
686061,"Y","Y"
717611,"Y","Y"
709378,"Y","Y"
716718,"Y","Y"
719242,"Y","Y"
719397,"Y","Y"
719716,"Y","Y"
720353,"Y","Y"
720844,"Y","Y"
721171,"Y","Y"
721426,"Y","Y"
721658,"Y","Y"
722054,"Y","Y"
720272,"Y","Y"
712995,"Y","Y"
712892,"Y","Y"
718016,"Y","Y"
706769,"Y","Y"
669501,"Y","Y"
669489,"Y","Y"
669472,"Y","Y"
701071,"Y","Y"
703744,"Y","Y"
703962,"Y","Y"
706795,"Y","Y"
707109,"Y","Y"
709800,"Y","Y"
714660,"Y","Y"
714758,"Y","Y"
717001,"Y","Y"
717013,"Y","Y"
717016,"Y","Y"
717065,"Y","Y"
718796,"Y","Y"
718946,"Y","Y"
718878,"Y","Y"
710437,"Y","Y"
698572,"Y","Y"
722381,"Y","Y"
724382,"Y","Y"
709845,"Y","Y"
706751,"Y","Y"
722022,"Y","Y"
713200,"Y","Y"
721679,"Y","Y"
707089,"Y","Y"
725345,"Y","Y"
726327,"Y","Y"
724749,"Y","Y"
726937,"Y","Y"
726966,"Y","Y"
726973,"Y","Y"
721748,"Y","Y"
720303,"Y","Y"
716772,"Y","Y"
711523,"Y","Y"
727109,"Y","Y"
727622,"Y","Y"
727347,"Y","Y"
716107,"Y","Y"
727847,"Y","Y"
727674,"Y","Y"
728120,"Y","Y"
728168,"Y","Y"
728351,"Y","Y"
728502,"Y","Y"
728585,"Y","Y"
728093,"Y","Y"
728143,"Y","Y"
728934,"Y","Y"
729058,"Y","Y"
729098,"Y","Y"
729161,"Y","Y"
729304,"Y","Y"
728017,"Y","Y"
711580,"Y","Y"
729318,"Y","Y"
729202,"Y","Y"
729695,"Y","Y"
728048,"Y","Y"
729967,"Y","Y"
728669,"Y","Y"
730129,"Y","Y"
728623,"Y","Y"
729637,"Y","Y"
704768,"Y","Y"
730313,"Y","Y"
730328,"Y","Y"
730573,"Y","Y"
729806,"Y","Y"
713253,"Y","Y"
730935,"Y","Y"
730602,"Y","Y"
727607,"Y","Y"
731144,"Y","Y"
727964,"Y","Y"
729697,"Y","Y"
729703,"Y","Y"
731530,"Y","Y"
696190,"Y","Y"
731679,"Y","Y"
731711,"Y","Y"
731716,"Y","Y"
731684,"Y","Y"
701360,"Y","Y"
728994,"Y","Y"
727880,"Y","Y"
729791,"Y","Y"
732191,"Y","Y"
722120,"Y","Y"
732571,"Y","Y"
729057,"Y","Y"
732647,"Y","Y"
726255,"Y","Y"
727857,"Y","Y"
732428,"Y","Y"
732904,"Y","Y"
733093,"Y","Y"
733429,"Y","Y"
733474,"Y","Y"
729899,"Y","Y"
733537,"Y","Y"
733702,"Y","Y"
733922,"Y","Y"
733764,"Y","Y"
732274,"Y","Y"
734396,"Y","Y"
734634,"Y","Y"
708946,"Y","Y"
733822,"Y","Y"
735013,"Y","Y"
730217,"Y","Y"
732012,"Y","Y"
733719,"Y","Y"
734686,"Y","Y"
735312,"Y","Y"
733056,"Y","Y"
736041,"Y","Y"
736159,"Y","Y"
733647,"Y","Y"
735788,"Y","Y"
730114,"Y","Y"
736230,"Y","Y"
736300,"Y","Y"
735641,"Y","Y"
712392,"Y","Y"
731585,"Y","Y"
736805,"Y","Y"
735631,"Y","Y"
736067,"Y","Y"
736119,"Y","Y"
736852,"Y","Y"
731838,"Y","Y"
736879,"Y","Y"
726189,"Y","Y"
731328,"Y","Y"
729414,"Y","Y"
736481,"Y","Y"
736689,"Y","Y"
737166,"Y","Y"
737169,"Y","Y"
694425,"Y","Y"
737208,"Y","Y"
735439,"Y","Y"
737275,"Y","Y"
730332,"Y","Y"
709114,"Y","Y"
735972,"Y","Y"
737423,"Y","Y"
737024,"Y","Y"
737480,"Y","Y"
729189,"Y","Y"
737527,"Y","Y"
730213,"Y","Y"
727561,"Y","Y"
736368,"Y","Y"
737703,"Y","Y"
737709,"Y","Y"
737743,"Y","Y"
737749,"Y","Y"
737751,"Y","Y"
737846,"Y","Y"
737933,"Y","Y"
737558,"Y","Y"
729737,"Y","Y"
738130,"Y","Y"
738068,"Y","Y"
738297,"Y","Y"
738401,"Y","Y"
737756,"Y","Y"
738420,"Y","Y"
738780,"Y","Y"
738802,"Y","Y"
738797,"Y","Y"
739025,"Y","Y"
727948,"Y","Y"
739081,"Y","Y"
739148,"Y","Y"
730462,"Y","Y"
739185,"Y","Y"
738931,"Y","Y"
737425,"Y","Y"
739032,"Y","Y"
739447,"Y","Y"
739555,"Y","Y"
739627,"Y","Y"
739544,"Y","Y"
737764,"Y","Y"
740387,"Y","Y"
740441,"Y","Y"
740443,"Y","Y"
740451,"Y","Y"
739538,"Y","Y"
740511,"Y","Y"
739087,"Y","Y"
740651,"Y","Y"
739851,"Y","Y"
735194,"Y","Y"
740812,"Y","Y"
740883,"Y","Y"
740843,"Y","Y"
741060,"Y","Y"
740662,"Y","Y"
741055,"Y","Y"
741161,"Y","Y"
741244,"Y","Y"
735116,"Y","Y"
741383,"Y","Y"
740495,"Y","Y"
737980,"Y","Y"
741625,"Y","Y"
738570,"Y","Y"
741698,"Y","Y"
741675,"Y","Y"
739171,"Y","Y"
741639,"Y","Y"
741584,"Y","Y"
739966,"Y","Y"
742185,"Y","Y"
740845,"Y","Y"
737566,"Y","Y"
738181,"Y","Y"
742069,"Y","Y"
742510,"Y","Y"
733952,"Y","Y"
742593,"Y","Y"
740004,"Y","Y"
742513,"Y","Y"
742718,"Y","Y"
742786,"Y","Y"
742782,"Y","Y"
