"FilingID","Full Legal Name","CIK Number"
"983923","THE GOLDMAN SACHS GROUP, INC.","886982"
"1001941","AFFILIATED MANAGERS GROUP INC","1004434"
"1004946","SEI INVESTMENTS COMPANY","350894"
"1004986","MORGAN STANLEY","895421"
"983611","THE CHARLES SCHWAB CORPORATION","316709"
"1004903","CITIZENS FINANCIAL GROUP","759944"
"1000489","RCS CAPITAL CORPORATION","1568832"
"1002104","RCS CAPITAL CORPORATION","1568832"
"1001628","SUN LIFE FINANCIAL (U.S.) INVESTMENTS LLC","1097632"
"991068","BROOKFIELD ASSET MANAGEMENT INC.","10010085"
"998934","LEGG MASON, INC.","704051"
"987017","MEDLEY MANAGEMENT INC.","1611110"
"1003188","WSFS FINANCIAL CORPORATION","828944"
"973359","PRUDENTIAL FINANCIAL, INC.","1137774"
"990658","MEDLEY MANAGEMENT INC.","1611110"
"1005127","WILLIS TOWERS WATSON PLC.","1140536"
"997752","INVESCO LTD.","914208"
"1003117","ENVESTNET, INC.","1337619"
"969563","AMERIPRISE FINANCIAL, INC","820027"
"995489","RCS CAPITAL CORPORATION","1568832"
"1003200","ENVESTNET, INC.","1337619"
"1003136","ENVESTNET, INC.","1337619"
"982434","BNP PARIBAS S.A.","872786"
"1003437","ENVESTNET, INC.","1337619"
"984742","THE CARLYLE GROUP L.P.","1527166"
"1005210","RCS CAPITAL HOLDINGS, LLC","1568832"
"981259","PRINCIPAL FINANCIAL GROUP, INC.","112632"
"987453","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"966674","FORTRESS INVESTMENT GROUP LLC","1380393"
"971133","WELLS FARGO & COMPANY","105598"
"998140","JMP GROUP LLC","1302350"
"970601","PIPER JAFFRAY COMPANIES","1230245"
"1001364","PRINCIPAL FINANCIAL GROUP, INC.","1126328"
"988885","COWEN GROUP, INC.","1466538"
"986504","PRUDENTIAL FINANCIAL, INC.","113777"
"987080","OPERATIVE CAPITAL L.P.","161613"
"992836","STATE STREET CORPORATION","93751"
"986813","STANCORP FINANCIAL GROUP, INC.","1079577"
"993903","CANADIAN IMPERIAL BANK OF COMMERCE","16847"
"977896","WELLS FARGO AND COMPANY","72971"
"991166","AEGON N.V.","769218"
"987762","THE BLACKSTONE GROUP L.P.","1393818"
"975389","PRINCIPAL FINANCIAL GROUP, INC.","1126328"
"989692","WINTRUST FINANCIAL CORPORATION","1015328"
"1001560","WADDELL & REED FINANCIAL INC.","1052100"
"968470","PRINCIPAL FINANCIAL GROUP, INC.","1126328"
"980237","AFFILIATED MANAGERS GROUP, INC.","1004434"
"1003125","ROYAL BANK OF CANADA","1000275"
"978258","NORTHSTAR REALTY FINANCE CORP.","1273801"
"1005421","WADDELL & REED FINANCIAL INC.","1052100"
"1005426","WADDELL & REED FINANCIAL INC.","1052100"
"1002264","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"1000078","M&T BANK CORPORATION","36270"
"989035","BERKSHIRE HATHAWAY INC.","1067983"
"988739","PRINCIPAL FINANCIAL GROUP INC.","1126328"
"965172","PIPER JAFFRAY COMPANIES","724683"
"981759","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"1005523","WADDELL & REED FINANCIAL INC.","1052100"
"1001179","CARLYLE GROUP L.P.","1527166"
"999711","PRINCIPAL FINANCIAL GROUP","1126328"
"1005518","PIPER JAFFRAY COMPANIES","724683"
"1004920","PRUDENTIAL PLC","1116578"
"996590","BOSTON PRIVATE FINANCIAL HOLDINGS, INC.","40821127"
"1001784","AMERICAN CAPITAL, LTD.","817473"
"990113","OCH-ZIFF CAPITAL MANAGEMENT GROUP LLC","1403256"
"1002718","XL GROUP PLC","875159"
"969381","THE HARTFORD FINANCIAL SERVICES GROUP, INC.","874766"
"977770","UMB FINANCIAL CORPORATION","101382"
"982255","COHEN & STEERS, INC.","128481"
"999394","THE PNC FINANCIAL SERVICES GROUP, INC.","713676"
"1003640","XEROX CORPORATION","108772"
"974564","UMB FINANCIAL CORPORATION","101382"
"997229","COHEN & STEERS, INC.","1284812"
"984292","THE CARLYLE GROUP, L.P.","1527166"
"992038","AMERIPRISE FINANCIAL, INC.","820027"
"997017","OM ASSET MANAGEMENT PLC","1611702"
"979965","CITIGROUP INC.","831001"
"982543","M&T BANK CORPORATION","36270"
"982543","WILMINGTON TRUST CORPORATION","872821"
"995430","LEUCADIA NATIONAL CORPORATION","96223"
"974344","OM ASSET MANAGEMENT PLC","1611702"
"994782","MORGAN STANLEY","895421"
"982170","M&T BANK CORPORATION","36270"
"982170","WILMINGTON TRUST CORPORATION","872821"
"977707","OM ASSET MANAGEMENT PLC","1611702"
"1005407","BANCO SANTANDER, S.A.","891478"
"1001952","RCS CAPITAL CORPORATION","1568832"
"999418","MORGAN STANLEY","895421"
"985162","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"987757","THE BLACKSTONE GROUP L.P.","1393818"
"987738","THE BLACKSTONE GROUP L.P.","1393818"
"989092","THE CARLYLE GROUP L.P.","1527166"
"1005806","NORTHSTAR ASSET MANAGEMENT GROUP INC.","1597503"
"986880","THE BLACKSTONE GROUP L.P.","1393818"
"1001526","CBRE GROUP, INC.","1138118"
"996157","MORGAN STANLEY","895421"
"1002109","THE CARLYLE GROUP, L.P.","1527166"
"998576","AMERICAN CAPITAL, LTD.","817473"
"1000380","THE PNC FINANCIAL SERVICES GROUP, INC.","713676"
"1005081","MANULIFE FINANCIAL CORPORATION","1086888"
"1005854","PRUDENTIAL PLC","1116578"
"994964","J.P. MORGAN CHASE & CO.","19617"
"994770","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"992328","THE CHARLES SCHWAB CORPORATION","316709"
"987338","T. ROWE PRICE GROUP, INC.","1113169"
"971186","T. ROWE PRICE GROUP, INC.","1113169"
"998295","AMERICAN INTERNATIONAL GROUP, INC.","5272"
"986665","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"1000552","DEUTSCHE BANK AG","948046"
"1000162","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"985243","MEDLEY MANAGEMENT INC.","1611110"
"968130","JONES LANG LASALLE INCORPORATED","1037956"
"970507","MORGAN STANLEY","89542"
"1001600","STIFEL FINANCIAL CORP","720672"
"984412","ASSOCIATED BANC-CORP","7789"
"1005811","RCS CAPITAL CORPORATION","1568832"
"1005538","AXA AMERICA HOLDINGS, INC.","1333986"
"1005538","AXA EQUITABLE FINANCIAL SERVICES, LLC","1257148"
"1005538","AXA FINANCIAL, INC.","888002"
"997329","DEUTSCHE BANK AG","948046"
"997260","DEUTSCHE BANK AG","948046"
"981427","JMP GROUP LLC","1302350"
"1003100","THE BANK OF NEW YORK MELLON CORPORATION(SUCCESSOR TO MERGER OF MELLON FINANCIAL CORPORATION & THE BANK OF NEW YORK COMPANY, INC)","1390777"
"1000592","THE CARLYLE GROUP L.P.","1527166"
"992372","THE BLACKSTONE GROUP L.P.","1393818"
"990957","AXA FINANCIAL, INC","888002"
"990957","AXA EQUITABLE FINANCIAL SERVICES, LLC","1257148"
"990957","AXA AMERICA HOLDINGS, INC","1333986"
"985504","BLACKROCK, INC.","1364742"
"992427","THE BLACKSTONE GROUP L.P.","1393818"
"996784","LEUCADIA NATIONAL CORPORATION","96223"
"1005618","GREENHILL & CO., INC.","1282977"
"999789","THE GOLDMAN SACHS GROUP,INC.","886982"
"983781","FIFTH STREET ASSET MANAGEMENT INC.","161198"
"1001481","FIRST HORIZON NATIONAL CORP","36966"
"985495","BLACKROCK, INC.","1364742"
"1005882","CITIGROUP INC.","831001"
"998363","RCS CAPITAL CORPORATION","1568832"
"981211","VALIDUS HOLDINGS, LTD.","1348259"
"1005820","HILLTOP HOLDINGS INC.","1265131"
"1005823","CNO FINANCIAL GROUP, INC.","122460"
"987113","OAKTREE CAPITAL GROUP, LLC","1403528"
"1004444","LENDINGCLUB CORPORATION","1409970"
"985503","BLACKROCK, INC.","1364742"
"989884","BLACKROCK, INC.","1364742"
"1003294","CULLEN/FROST BANKERS, INC.","39263"
"990816","BLACKROCK, INC.","1364742"
"1002881","PRINCIPAL FINANCIAL GROUP INC","1126328"
"978625","LADENBURG THALMANN FINANCIAL SERVICES INC.","1029730"
"965804","MARSH & MCLENNAN COMPANIES, INC.","62709"
"1002319","AFFILIATED MANAGERS GROUP, INC.","1004434"
"995212","W. P. CAREY INC.","102537"
"988793","UBS AG","1114446"
"979646","THE GOLDMAN SACHS GROUP, INC.","886982"
"984602","THE BLACKSTONE GROUP L.P.","1393818"
"1005218","CREDIT SUISSE (USA), INC.","29646"
"1004312","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"984578","THE BLACKSTONE GROUP L.P.","1393818"
"973692","INVESCO, LTD.","914208"
"999291","BLACKROCK, INC.","1364742"
"984620","THE BLACKSTONE GROUP L.P.","1393818"
"972503","THE GOLDMAN SACHS GROUP,INC.","886982"
"982835","FORTRESS INVESTMENT GROUP LLC","1380393"
"974568","DEUTSCHE BANK AG","948046"
"995642","APOLLO GLOBAL MANAGEMENT, LLC","1411494"
"1000658","GREAT-WEST LIFECO INC.","1243448"
"999289","APOLLO GLOBAL MANAGEMENT","1411494"
"1005392","MARSH & MCLENNAN COMPANIES, INC.","62709"
"1006202","CREDIT SUISSE GROUP AG","1159510"
"974121","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"999746","GOLDMAN SACHS GROUP, INC.","886982"
"1004845","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"975092","THE GOLDMAN SACHS GROUP, INC.","886982"
"995386","BANC OF CALIFORNIA, INC.","1169770"
"1005445","MARSH & MCLENNAN COMPANIES, INC.","62709"
"983928","DEUTSCHE BANK AG","948046"
"1006256","THE BANK OF NOVA SCOTIA","1041839"
"992230","AMERICAN INTERNATIONAL GROUP","5272"
"988788","UBS AG","1114446"
"985087","WELLS FARGO & COMPANY","72971"
"1006300","LPL FINANCIAL HOLDINGS INC.","1397911"
"992169","AMERICAN INTERNATIONAL GROUP, INC.","5272"
"984617","KKR & CO. L.P.","1404912"
"1006280","ITAU UNIBANCO HOLDING S.A.","1132597"
"989457","FORTRESS INVESTMENT GROUP LLC","1380393"
"998990","SILVERCREST ASSET MANAGEMENT GROUP INC.","1549966"
"979422","AEGON NV","895233"
"1006153","WALTER INVESTMENT MANAGEMENT CORP","1040719"
"1000478","THE CARLYLE GROUP L.P.","1527166"
"1004526","PRUDENTIAL PLC","1116578"
"994692","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"994692","THE BANK OF NEW YORK MELLON","1497973"
"984277","FIFTH STREET ASSET MANAGEMENT INC.","161198"
"989672","OM ASSET MANAGEMENT PLC","1611702"
"981851","ROYAL BANK OF CANADA","1000275"
"1003352","COBIZ FINANCIAL INC","1028734"
"1004822","VOYA FINANCIAL, INC.","1535929"
"1004894","VOYA FINANCIAL, INC.","1535929"
"1006437","ENVESTNET, INC.","1337619"
"1006439","RCS CAPITAL CORPORATION","1568832"
"998641","WELLS FARGO & COMPANY","105598"
"1006549","UBS GROUP AG","1610520"
"993364","CANADIAN IMPERIAL BANK OF COMMERCE","16847"
"1006570","HSBC HOLDINGS PLC","108913"
"978323","WELLS FARGO & COMPANY","105598"
"1006743","VIRTUS INVESTMENT PARTNERS, INC.","883237"
"988310","BANCO SANTANDER, S.A.","891478"
"1006777","MANULIFE FINANCIAL CORPORATION","1086888"
"1006905","STIFEL FINANCIAL CORP.","720672"
"1006927","JPMORGAN CHASE & CO.","19617"
"999661","AMERICAN INTERNATIONAL GROUP, INC.","5272"
"1006925","MANULIFE FINANCIAL CORPORATION","1086888"
"1007030","LEGG MASON, INC","704051"
"1006963","VIRTUS INVESTMENT PARTNERS, INC.","883237"
"1006906","UWHARRIE CAPITAL CORP","898171"
"1007100","SVB FINANCIAL GROUP","719739"
"1006737","ASHFORD INC.","1604738"
"1002191","SPROTT INC.","1512920"
"1006849","SUN LIFE FINANCIAL INC.","109762"
"982830","AMERICAN INTERNATIONAL GROUP, INC","5272"
"1006568","AMERICAN INTERNATIONAL GROUP","5272"
"1007253","ROYAL BANK OF CANADA","1000275"
"998511","BANCO BILBAO VIZCAYA ARGENTARIA, S.A.","842180"
"998511","BBVA COMPASS BANCSHARES, INC.","1409775"
"1006517","AMERICAN INTERNATIONAL GROUP","5272"
"1007301","AMERICAN INTERNATIONAL GROUP, INC.","5272"
"1007306","AMERICAN INTERNATIONAL GROUP, INC","5272"
"1007373","HSBC HOLDINGS PLC","1089113"
"982832","MITSUBISHI UFJ FINANCIAL GROUP, INC.","67088"
"982832","MUFG AMERICAS HOLDINGS CORP","1011659"
"1002839","THE BLACKSTONE GROUP L.P.","1393818"
"985160","THE BLACKSTONE GROUP L.P.","1393818"
"994066","JOHN HANCOCK LIFE INSURANCE CO USA","1073894"
"1002607","THE BLACKSTONE GROUP L.P.","1393818"
"982542","MORGAN STANLEY","895421"
"991487","INVESCO, LTD.","914208"
"990270","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"976843","THE BANK OF NEW YORK MELLON CORPORATION","1497973"
"987174","BPCE","1485022"
"987174","NATIXIS","1274981"
"987174","NATIXIS GLOBAL ASSET MANAGEMENT","1053187"
"987801","ALLIANCEBERNSTEIN HOLDING L.P.","825313"
"987801","AXA EQUITABLE LIFE INSURANCE CO.","727920"
"982671","ALLIANCEBERNSTEIN L.P.","1109448"
"982626","ALLIANCEBERNSTEIN L.P.","1109448"
"987754","ALLIANCEBERNSTEIN L.P.","1109448"
"987580","CREDIT SUISSE GROUP AG","1159510"
"995348","JMP GROUP LLC","1302350"
"988867","AETNA INC.","1122304"
"975853","CBRE GROUP, INC.","1138118"
"993440","STATE STREET CORPORATION","93751"
"974157","PRUDENTIAL PLC","1116578"
"987373","CAPITAL ONE FINANCIAL CORP","927628"
"1004584","RAYMOND JAMES FINANCIAL, INC.","705"
"986353","LINCOLN NATIONAL CORPORATION","59558"
"978816","OM ASSET MANAGEMENT PLC","1611702"
"987761","ALLIANCEBERNSTEIN L.P.","1109448"
"978818","OM ASSET MANAGEMENT PLC","1611702"
"987549","THE PNC FINANCIAL SERVICES GROUP, INC.","713676"
"973384","PRUDENTIAL FINANCIAL, INC.","1137774"
"1001475","PRINCIPAL FINANCIAL GROUP INC","1126328"
"977691","AMERICAN INTERNATIONAL GROUP, INC.","5272"
"1001648","KEYCORP","91576"
"1004750","NEWSTAR FINANCIAL, INC.","160114"
"1002347","MORGAN STANLEY","895421"
"974693","NASDAQ, INC.","1120193"
"985022","KCAP FINANCIAL, INC.","1372807"
"974805","VOYA FINANCIAL, INC.","1535929"
"999775","BANK OF MONTREAL","9622"
"979917","CBIZ INC","944148"
"995543","DEUTSCHE BANK AG","948046"
"988367","JOHN HANCOCK LIFE INSURANCE CO USA","107389"
"994883","DEUTSCHE BANK AG","948046"
"997326","PRUDENTIAL FINANCIAL, INC.","1137774"
"1004609","VOYA FINANCIAL, INC.","1535929"
"1003746","MORGAN STANLEY","895421"
"999008","STATE STREET CORPORATION","93751"
"1004819","OM ASSET MANAGEMENT PLC","1611702"
"987035","THE BANK OF NEW YORK MELLON CORPORATION(SUCCESSOR TO MERGER OF MELLON FINANCIAL CORPORATION & THE BANK OF NEW YORK COMPANY, INC)","1390777"
"980930","AFFILIATED MANAGERS GROUP, INC.","1004434"
"999832","UBS GROUP AG","1610520"
"1001601","BROOKFIELD ASSET MANAGEMENT INC.","10010085"
"1001863","MANULIFE FINANCIAL CORPORATION","1086888"
"997633","STATE STREET CORPORATION","93751"
"997779","THE BLACKSTONE GROUP L.P.","1393818"
"997041","BROOKFIELD ASSET MANAGEMENT INC.","1001085"
"1000116","UBS GROUP AG","1610520"
"988993","AMERICAN INTERNATIONAL GROUP INC","5272"
"1005075","LEGG MASON, INC.","704051"
"988463","3M COMPANY","6670"
"992576","CREDIT SUISSE GROUP AG","1159510"
"981148","AFFILIATED MANAGERS GROUP, INC.","1004434"
"1004833","WILLIS TOWERS WATSON PLC.","1140536"
"1003833","HSBC BANK USA","823422"
"994638","BROOKFIELD ASSET MANAGEMENT INC.","1001085"
"985245","JANUS CAPITAL GROUP INC.","1065865"
"988766","RCS CAPITAL HOLDINGS, LLC","1568832"
"981143","INSTITUTIONAL FINANCIAL MARKETS, INC","1270436"
"973825","CREDIT SUISSE GROUP AG","1159510"
"1000357","THE BLACKSTONE GROUP L.P.","1393818"
"1001459","GREAT-WEST LIFECO INC","850918"
"988064","WELLS FARGO & CO","72971"
"982531","MORGAN STANLEY","895421"
"1003852","SVB FINANCIAL GROUP","719739"
"1000042","CREDIT SUISSE GROUP AG","1159510"
"990163","GREAT-WEST LIFE & ANNUITY INSURANCE COMPANY","744455"
"991743","JPMORGAN CHASE & CO.","19617"
"997128","AFFILIATED MANAGERS GROUP, INC.","1004434"
"1004213","VIRTUS INVESTMENT PARTNERS, INC.","883237"
"997695","JPMORGAN CHASE & CO.","19617"
"988054","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"975412","LINCOLN NATIONAL CORPORATION","59558"
"986696","CHARLES SCHWAB & CO.","316709"
"1004490","JPMORGAN CHASE & CO.","19617"
"987768","THE BLACKSTONE GROUP L.P.","1393818"
"999716","CREDIT SUISSE GROUP AG","1159510"
"986493","AXA EQUITABLE LIFE INSURANCE COMPANY","727920"
"985400","AFFILIATED MANAGERS GROUP INC.","1004434"
"981368","BB&T CORP","92230"
"1001467","WADDELL & REED FINANCIAL INC.","1052100"
"981940","SUN LIFE FINANCIAL INC.","109762"
"973376","PRUDENTIAL FINANCIAL, INC.","1137774"
"1004734","AON CORPORATION","315293"
"993022","OM ASSET MANAGEMENT PLC","1611702"
"1004294","SVB FINANCIAL GROUP","719739"
"991650","MORNINGSTAR, INC.","1146203"
"973363","PRUDENTIAL FINANCIAL INC.","1137774"
"996846","OCH-ZIFF CAPITAL MANAGEMENT GROUP LLC","1403256"
"989971","XEROX CORPORATION","10877"
"973374","PRUDENTIAL FINANCIAL INC","1137774"
"1004658","LADENBURG THALMANN FINANCIAL SERVICES INC.","1029730"
"966840","UBS GROUP AG","1610520"
"976913","INSTITUTIONAL FINANCIAL MARKETS, INC.","1270436"
"982547","MORGAN STANLEY","895421"
"973979","SUN LIFE FINANCIAL, INC.","1097362"
"1003458","VIRTUS INVESTMENT PARTNERS, INC.","883237"
"999198","SUN LIFE FINANCIAL, INC.","1097362"
"984863","BOSTON PRIVATE FINANCIAL HOLDINGS, INC.","821127"
"1003119","AMERICAN CAPITAL, LTD.","817473"
"986924","THE BLACKSTONE GROUP L.P.","1393818"
"978073","AFFILIATED MANAGERS GROUP, INC.","1004434"
"1004835","PRUDENTIAL PLC","1116578"
"1000035","CARLYLE GROUP L.P.","1527166"
"994525","NORTHERN TRUST COMPANY","73124"
"992259","CREDIT SUISSE AG (SWISS BANK)","1053092"
"988037","SUN LIFE FINANCIAL INC.","109762"
"1004373","XL GROUP PLC","875159"
"977769","UMB FINANCIAL CORPORATION","101382"
"1002510","AMERICAN CAPITAL, LTD.","817473"
"982406","OM ASSET MANAGEMENT PLC","1611702"
"996333","COHEN & STEERS, INC.","128481"
"1005098","BROOKFIELD ASSET MANAGEMENT INC.","1001085"
"998285","AFFILIATED MANAGERS GROUP, INC.","1004434"
"998339","COWEN GROUP, INC.","1466538"
"983557","THE CARLYLE GROUP L.P.","1527166"
"996799","NEW YORK MORTGAGE TRUST, INC.","1273685"
"996799","JMP GROUP LLC","1302350"
"986898","LEUCADIA NATIONAL CORPORATION","96223"
"982431","M&T BANK CORPORATION","36270"
"982431","WILMINGTON TRUST CORPORATION","872821"
"988252","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"974194","INVESCO, LTD","914208"
"982569","TRIUMPH BANCORP, INC.","1539638"
"995551","FIDELITY NATIONAL INFORMATION SERVICES, INC.","1136893"
"991434","FBL FINANCIAL GROUP, INC.","1012771"
"977705","OM ASSET MANAGEMENT PLC","1611702"
"1005712","MB FINANCIAL, INC.","1139812"
"1004435","WASHINGTON TRUST BANCORP, INC.","737468"
"1005748","AMERIPRISE FINANCIAL, INC.","820027"
"977150","J.P. MORGAN CHASE & CO.","19617"
"999457","BANK OF NEW YORK MELLON CORPORATION","1390777"
"980363","MARKEL CORPORATION","1096343"
"978278","RCS CAPITAL CORPORATION","1568832"
"993449","MITSUBISHI UFJ FINANCIAL GROUP, INC.","67088"
"993449","MUFG AMERICAS HOLDINGS CORP.","1011659"
"987731","THE BLACKSTONE GROUP L.P.","1393818"
"999298","UBS GROUP AG","1610520"
"989105","INVESCO LTD","914208"
"979143","THE HARTFORD FINANCIAL SERVICES GROUP, INC.","874766"
"993632","ORIX CORP","1070304"
"987728","THE BLACKSTONE GROUP L.P.","1393818"
"1001874","FIFTH THIRD BANCORP","35527"
"982537","MORGAN STANLEY","895421"
"997016","AMERICAN INTERNATIONAL GROUP INC.","5272"
"998849","AVIVA PLC","1445956"
"986930","THE CARLYLE GROUP L.P.","1527166"
"998430","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"1005873","GUARANTY BANCORP","1324410"
"971184","T. ROWE PRICE GROUP, INC.","1113169"
"995509","MAIN STREET CAPITAL CORPORATION","1396440"
"990011","WESBANCO, INC.","203596"
"987772","INVESCO LTD","914208"
"987328","T. ROWE PRICE GROUP, INC.","1113169"
"1002509","APOLLO GLOBAL MANAGEMENT, LLC","1411494"
"1002486","APOLLO GLOBAL MANAGEMENT, LLC","141494"
"987720","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"987655","AON CORPORATION","315293"
"995934","KKR & CO. L.P.","1404912"
"992331","THE CHARLES SCHWAB CORPORATION","316709"
"971188","T. ROWE PRICE GROUP, INC.","1113169"
"990898","THE CARLYLE GROUP L.P.","1527166"
"971190","T. ROWE PRICE GROUP, INC.","1113169"
"969010","NORTHERN TRUST CORPORATION","73124"
"998410","DEUTSCHE BANK AG","948046"
"1000056","M&T BANK CORPORATION","36270"
"1004243","BOK FINANCIAL CORPORATION","875357"
"1004605","AEGON N.V.","769218"
"995594","MANULIFE FINANCIAL CORPORATION","1086888"
"1003297","ENVESTNET, INC.","1337619"
"1000761","M&T BANK CORPORATION","36270"
"985507","BLACKROCK, INC.","1364742"
"993151","ROYAL BANK OF CANADA","1000275"
"984724","VALIDUS HOLDINGS, LTD.","1348259"
"981203","UBS GROUP AG","1610520"
"979904","AON CORPORATION","315293"
"985493","BLACKROCK, INC.","1364742"
"990128","BLACKROCK, INC.","1364742"
"992848","THE BLACKSTONE GROUP L.P.","1393818"
"994672","CARLYLE GROUP L.P.","1527166"
"997923","PROTECTIVE LIFE CORPORATION","355429"
"985501","BLACKROCK, INC.","1364742"
"1004978","HILLTOP HOLDINGS INC.","1265131"
"1001753","LADENBURG THALMANN FINANCIAL SERVICES INC.","1029730"
"986308","BLACKROCK INC.","1364742"
"990442","PRUDENTIAL PLC","1116578"
"1000937","CIFC LLC","1649709"
"984928","BOSTON PRIVATE FINANCIAL HOLDINGS, INC.","821127"
"984519","RCS CAPITAL CORPORATION","1568832"
"966966","MARSH & MCLENNAN COMPANIES, INC.","62709"
"1006050","GUARANTY BANCORP","1324410"
"994702","CIFC LLC","1649709"
"988982","JPMORGAN CHASE & CO.","19617"
"988830","JPMORGAN CHASE & CO.","19617"
"1003616","SYNOVUS FINANCIAL CORP","18349"
"972555","THE GOLDMAN SACHS GROUP, INC.","886982"
"966462","ARES MANAGEMENT, L.P.","1176948"
"990102","NORTHSTAR ASSET MANAGEMENT GROUP INC.","1597503"
"1002636","EVERCORE PARTNERS, INC.","1360901"
"986382","THE GOLDMAN SACHS GROUP, INC.","886982"
"984556","THE BLACKSTONE GROUP L.P.","1393818"
"994168","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"994168","THE BANK OF NEW YORK MELLON","1497973"
"984612","THE BLACKSTONE GROUP L.P.","1393818"
"972557","THE GOLDMAN SACHS GROUP,INC.","886982"
"984618","THE BLACKSTONE GROUP L.P.","1393818"
"997486","THE CARLYLE GROUP, L.P.","1527166"
"972507","THE GOLDMAN SACHS GROUP,INC.","886982"
"972556","THE GOLDMAN SACHS GROUP, INC.","886982"
"971992","NEWCASTLE INVESTMENT CORP.","1175483"
"990041","RCS CAPITAL CORPORATION","1568832"
"1000545","APOLLO GLOBAL MANAGEMENT, LLC","1411494"
"1004519","AFFILIATED MANAGERS GROUP, INC.","1004434"
"1000328","APOLLO GLOBAL MANAGEMENT, LLC","1411494"
"989356","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"993063","OFG BANCORP","1030469"
"986257","LAZARD LTD","1311370"
"985991","CREDIT SUISSE GROUP AG","1159510"
"987047","MANULIFE FINANCIAL CORPORATION","1086888"
"974519","DEUTSCHE BANK AG","948046"
"999454","FIRST FOUNDATION INC.","1413837"
"994015","STIFEL FINANCIAL CORP.","720672"
"964957","B. RILEY FINANCIAL, INC.","1464790"
"999486","STIFEL FINANCIAL CORPORATION","720672"
"1001368","COLUMBIA PACIFIC ADVISORS, LLC","80167453"
"966419","ARES CAPITAL CORPORATION","1287750"
"970880","SUNTRUST BANKS, INC.","750556"
"982358","KOHLBERG KRAVIS ROBERTS & CO. L.P.","1399770"
"1001602","THE GOLDMAN SACHS GROUP, INC.","886982"
"966410","ARES MANAGEMENT, L.P.","1176948"
"994965","CARLYLE GROUP L.P.","1527166"
"993875","COWEN GROUP, INC.","1466538"
"992221","AMERICAN INTERNATIONAL GROUP, INC.","5272"
"998827","FORTRESS INVESTMENT GROUP LLC","1380393"
"1001286","CAPITAL ONE FINANCIAL CORPORATION","927628"
"998567","LPL FINANCIAL HOLDINGS INC.","1397911"
"1002451","LPL FINANCIAL HOLDINGS INC.","1397911"
"1001930","LPL FINANCIAL HOLDINGS INC.","1397911"
