"FilingID","ReferenceID","SubreferenceID","Foreign Regulatory Authority"
1051630,55234,10906,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1054354,17584,3467,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1056344,27839,5296,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1058040,179758,118247,"Cayman Islands - Cayman Islands Monetary Authority"
1058099,32575,5958,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY (CIMA)"
1058099,32590,5966,"Singapore - Monetary Authority of Singapore"
1058099,32590,5966,"Other - PERU - SUPERINTENDENCIA DE BANCA, SEGUROS Y AGP"
1058099,32590,5966,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY (CIMA)"
1058099,32590,5967,"Singapore - Monetary Authority of Singapore"
1058099,32590,5967,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY (CIMA)"
1058099,32590,5998,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY (CIMA)"
1058099,32590,9811,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY (CIMA)"
1047719,10628,2514,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1047719,10735,2529,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1047719,54660,10770,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1047719,10628,14218,"Cayman Islands - Cayman Islands Monetary Authority"
1047719,10628,14219,"Cayman Islands - Cayman Islands Monetary Authority"
1047775,51811,9991,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1047775,51826,10002,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1047775,51826,10003,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1047775,51826,10004,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1044213,57309,43379,"Cayman Islands - Cayman Islands Monetary Authority"
1044213,59712,12824,"Cayman Islands - Cayman Islands Monetary Authority"
1044213,57313,12822,"Cayman Islands - Cayman Islands Monetary Authority"
1044213,59706,12826,"Cayman Islands - Cayman Islands Monetary Authority"
1044213,49701,9174,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1044213,17094,3393,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1044213,17120,3399,"Singapore - Monetary Authority of Singapore"
1044213,17120,3399,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1044213,16489,3303,"Singapore - Monetary Authority of Singapore"
1044213,16489,3303,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1044213,16094,3307,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1050623,55098,12798,"Sweden - Swedish Financial Supervisory Authority"
1050623,55098,12798,"Netherlands - The Netherlands Authority for the Financial Markets"
1050623,55098,12798,"United Kingdom - Financial Conduct Authority"
1050623,55098,12798,"Finland - Financial Supervision Authority"
1050623,55098,12798,"Bermuda - Bermuda Monetary Authority"
1050623,32724,6011,"Singapore - Monetary Authority of Singapore"
1050623,32724,6011,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1050623,32724,6011,"Netherlands - The Netherlands Authority for the Financial Markets"
1050623,32724,6011,"United Kingdom - Financial Conduct Authority"
1050623,32724,6011,"Sweden - Swedish Financial Supervisory Authority"
1050623,56987,11340,"Netherlands - The Netherlands Authority for the Financial Markets"
1050623,56987,11340,"Cayman Islands - Cayman Islands Monetary Authority"
1050623,56987,11340,"Sweden - Swedish Financial Supervisory Authority"
1050623,56987,11340,"United Kingdom - Financial Conduct Authority"
1050623,56987,11340,"Finland - Financial Supervision Authority"
1051923,4294,1475,"Cayman Islands - Cayman Islands Monetary Authority"
1051923,67019,13728,"Cayman Islands - Cayman Islands Monetary Authority"
1048381,68993,14119,"Cayman Islands - Cayman Islands Monetary Authority"
1048381,29626,5390,"Cayman Islands - Cayman Islands Monetary Authority"
1048381,29070,11327,"Cayman Islands - Cayman Islands Monetary Authority"
1048381,68993,14120,"Cayman Islands - Cayman Islands Monetary Authority"
1048381,180269,118324,"Cayman Islands - Cayman Islands Monetary Authority"
1048381,180269,118325,"Cayman Islands - Cayman Islands Monetary Authority"
1050943,2771,1932,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1050943,2771,1952,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1053607,35035,6496,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1053617,40344,12676,"Cayman Islands - Cayman Islands Monetary Authority"
1053617,40758,12677,"Cayman Islands - Cayman Islands Monetary Authority"
1053617,41951,12678,"Cayman Islands - Cayman Islands Monetary Authority"
1053617,40605,12661,"Cayman Islands - Cayman Islands Monetary Authority"
1053617,40548,12662,"Cayman Islands - Cayman Islands Monetary Authority"
1053640,16905,46409,"Cayman Islands - Cayman Islands Monetary Authority"
1053640,16905,117496,"Cayman Islands - Cayman Islands Monetary Authority"
1056313,173580,117185,"Cayman Islands - Cayman Islands Monetary Authority"
1056313,173533,117177,"Cayman Islands - Cayman Islands Monetary Authority"
1056313,173570,117180,"Cayman Islands - Cayman Islands Monetary Authority"
1056313,173595,117191,"Cayman Islands - Cayman Islands Monetary Authority"
1057562,167340,115839,"Cayman Islands - Cayman Islands Monetary Authority"
1057562,167346,115840,"Cayman Islands - Cayman Islands Monetary Authority"
1057562,167352,115841,"Cayman Islands - Cayman Islands Monetary Authority"
1056888,59407,11990,"Cayman Islands - Cayman Islands Monetary Authority"
1057386,60593,12242,"Cayman Islands - Cayman Islands Monetary Authority"
1057801,43047,7768,"Cayman Islands - Cayman Islands Monetary Authority"
1057804,6562,1883,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1057804,6589,1887,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1048663,180339,118336,"Cayman Islands - Cayman Islands Monetary Authority"
1048663,180339,118335,"Cayman Islands - Cayman Islands Monetary Authority"
1053911,180756,118439,"Cayman Islands - Cayman Islands Monetary Authority"
1053911,180757,118440,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,180647,118401,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,180646,118400,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,179162,118155,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,166712,115678,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,166711,115676,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,166714,115682,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,166715,115684,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,166713,115680,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,69899,14307,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,57401,11444,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,57401,11444,"Other - JAPAN - KANTO LOCAL FINANCE BUREAU"
1054694,68915,14099,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,167772,115929,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,167774,115931,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,167769,115927,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,177808,117911,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,177809,117912,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,177777,117904,"Cayman Islands - Cayman Islands Monetary Authority"
1054694,170668,118476,"Cayman Islands - Cayman Islands Monetary Authority"
1058677,26506,10129,"Cayman Islands - Cayman Islands Monetary Authority"
1041791,5472,1670,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1053511,172019,117868,"Cayman Islands - Cayman Islands Monetary Authority"
1052383,172396,116911,"Cayman Islands - Cayman Islands Monetary Authority"
1052383,66877,13689,"Cayman Islands - Cayman Islands Monetary Authority"
