"FilingID","Country/Authority"
"935489","Canada - Nunavut, Registrar of Securities"
"935489","Canada - Yukon Territories, Registrar of Securities"
"935489","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"929529","Other: INTERNATIONAL ADVISER EXEMPTION IN ALBERTA, CA"
"929529","Other: INTERNATIONAL ADVISER EXEMPTION IN ONTARIO, CA"
"935475","Canada - Ontario Securities Commission"
"934991","Canada - Ontario Securities Commission"
"934991","Canada - Quebec, Financial Markets Authority"
"936093","United Kingdom - Financial Conduct Authority"
"915277","Bermuda - Bermuda Monetary Authority"
"934906","Ireland -  Central Bank of Ireland"
"936168","France - Financial Markets Authority"
"936210","Canada - Alberta Securities Commission"
"936210","Canada - New Brunswick Securities Commission"
"936210","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"936210","Canada - Manitoba Securities Commission"
"936210","Canada - British Columbia Securities Commission"
"936210","Canada - Ontario Securities Commission"
"936210","Canada - Northwest Territories, Office of the Registrar of Securities"
"936210","Canada - Nova Scotia Securities Commission"
"936210","Canada - Nunavut, Registrar of Securities"
"936210","Canada - Prince Edward Island, Securities Office"
"936210","Canada - Quebec, Financial Markets Authority"
"936210","Canada - Saskatchewan Financial Services Commission"
"936210","Other: GOVERNMENT OF GUAM - DEPARTMENT OF REVENUE AND TAXATION"
"936210","Other: COMMONWEALTH OF THE NORTHERN MARIANA ISLANDS"
"936281","Canada - Alberta Securities Commission"
"936281","Canada - Quebec, Financial Markets Authority"
"936281","Canada - Ontario Securities Commission"
"936281","Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
"936281","Canada - British Columbia Securities Commission"
"936283","Canada - Alberta Securities Commission"
"936283","Canada - Quebec, Financial Markets Authority"
"936283","Canada - Ontario Securities Commission"
"936283","Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
"936283","Canada - British Columbia Securities Commission"
"934979","Canada - New Brunswick Securities Commission"
"934979","Canada - Ontario Securities Commission"
"934979","Canada - Prince Edward Island, Securities Office"
"934979","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"934979","Canada - Yukon Territories, Registrar of Securities"
"934979","Canada - Alberta Securities Commission"
"934979","Canada - Quebec, Financial Markets Authority"
"934979","Australia - Australian Securities and Investments Commission"
"934979","Dubai - Dubai Financial Services Authority"
"934979","Other: CANADA - INVESTMENT INDUSTRY REGULATORY ORGANIZATION OF CANADA"
"934979","Other: SWISS FEDERAL BANKING COMMISSION"
"934979","Other: SWISS NATIONAL BANK"
"934979","Other: THE CENTRAL BANK OF REPUBLIC OF CHINA"
"934979","Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
"934979","Canada - Nova Scotia Securities Commission"
"934979","China, People's Republic of - China Securities Regulatory Commission "
"934979","Taiwan - Financial Supervisory Commission"
"934979","Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
"934979","India - Securities and Exchange Board of India"
"934979","Singapore - Monetary Authority of Singapore"
"934979","Canada - British Columbia Securities Commission"
"934979","Mexico - National Commission for Banking and Securities"
"934979","Canada - Manitoba Securities Commission"
"934979","Canada - Saskatchewan Financial Services Commission"
"936353","United Kingdom - Financial Conduct Authority"
"900247","Germany - German Federal Financial Supervisory Agency"
"900247","United Kingdom - Financial Conduct Authority"
"900247","Ireland -  Central Bank of Ireland"
"900247","China, People's Republic of - China Securities Regulatory Commission "
"917127","India - Securities and Exchange Board of India"
"936402","Netherlands - The Netherlands Authority for the Financial Markets"
"936402","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"936425","Canada - Ontario Securities Commission"
"936438","Canada - Alberta Securities Commission"
"936438","Canada - Quebec, Financial Markets Authority"
"936438","Canada - Ontario Securities Commission"
"936438","Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
"936438","Canada - British Columbia Securities Commission"
"928736","South Africa - Financial Services Board"
"928736","United Kingdom - Financial Conduct Authority"
"928736","Ireland -  Central Bank of Ireland"
"928736","India - Securities and Exchange Board of India"
"928736","Other: FINANCIAL SUPERVISORY COMMISSION IN KOREA"
"907197","Canada - British Columbia Securities Commission"
"907197","Canada - Ontario Securities Commission"
"907197","Canada - Nova Scotia Securities Commission"
"907197","Canada - Manitoba Securities Commission"
"907197","Canada - Alberta Securities Commission"
"907197","Canada - Quebec, Financial Markets Authority"
"907197","Canada - Saskatchewan Financial Services Commission"
"936499","Canada - Manitoba Securities Commission"
"936499","Canada - Ontario Securities Commission"
"936499","Canada - British Columbia Securities Commission"
"936499","Canada - Alberta Securities Commission"
"936499","Canada - Saskatchewan Financial Services Commission"
"936499","Canada - Quebec, Financial Markets Authority"
"936499","Canada - New Brunswick Securities Commission"
"936499","Canada - Nova Scotia Securities Commission"
"936499","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"936499","Canada - Prince Edward Island, Securities Office"
"936501","Other: JAPAN - KANTO LOCAL FINANCE BUREAU"
"936501","Japan - Financial Services Agency"
"936501","Dubai - Dubai Financial Services Authority"
"936501","South Africa - Financial Services Board"
"936501","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"936501","United Kingdom - Financial Conduct Authority"
"936502","Singapore - Monetary Authority of Singapore"
"936503","Hong Kong - Securities and Futures Commission"
"927264","Singapore - Monetary Authority of Singapore"
"927264","United Kingdom - Financial Conduct Authority"
"928212","India - Securities and Exchange Board of India"
"928212","Singapore - Monetary Authority of Singapore"
"936462","Canada - Ontario Securities Commission"
"936462","Canada - Quebec, Financial Markets Authority"
"936462","Canada - Alberta Securities Commission"
"936462","Canada - Saskatchewan Financial Services Commission"
"936664","Canada - Ontario Securities Commission"
"936664","Canada - Quebec, Financial Markets Authority"
"919191","United Kingdom - Financial Conduct Authority"
"933532","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"933532","Dubai - Dubai Financial Services Authority"
"933532","Netherlands - The Netherlands Authority for the Financial Markets"
"933532","Spain - National Commission of Securities Markets"
"933532","Sweden - Swedish Financial Supervisory Authority"
"933532","Other: SOUTH KOREA - FINANCIAL SERVICES COMMISSION / FINANCIAL SUPERVISORY SERVICE"
"933532","Germany - German Federal Financial Supervisory Agency"
"933532","Other: ROMANIA/ROMANIAN NATIONAL SECURITIES COMMISSION"
"936550","Australia - Australian Securities and Investments Commission"
"936561","British Virgin Islands - British Virgin Islands Financial Services Commission"
"936561","Hong Kong - Securities and Futures Commission"
"936800","Hong Kong - Securities and Futures Commission"
"936800","China, People's Republic of - China Securities Regulatory Commission "
"937029","Hong Kong - Securities and Futures Commission"
"934224","Ireland -  Central Bank of Ireland"
"934224","Other: THE FINANCIAL SUPRVISORY AUTHORITY OF NORWAY (FSAN)"
"934489","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"937037","Japan - Financial Services Agency"
"936802","Guernsey - Guernsey Financial Services Commission"
"931040","India - Securities and Exchange Board of India"
"937031","United Kingdom - Financial Conduct Authority"
"937118","United Kingdom - Financial Conduct Authority"
"937118","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"937118","South Africa - Financial Services Board"
"937118","Australia - Australian Securities and Investments Commission"
"936614","Canada - Alberta Securities Commission"
"936614","Canada - British Columbia Securities Commission"
"936614","Canada - Quebec, Financial Markets Authority"
"936614","Canada - Ontario Securities Commission"
"936540","Canada - Alberta Securities Commission"
"936540","Canada - British Columbia Securities Commission"
"936540","Canada - Ontario Securities Commission"
"936540","Canada - Quebec, Financial Markets Authority"
"925119","Canada - Ontario Securities Commission"
"925119","Canada - British Columbia Securities Commission"
"925119","Canada - Saskatchewan Financial Services Commission"
"925119","Canada - Alberta Securities Commission"
"925119","India - Securities and Exchange Board of India"
"925119","Canada - Quebec, Financial Markets Authority"
"925119","Canada - Manitoba Securities Commission"
"925119","Ireland -  Central Bank of Ireland"
"937194","Netherlands - The Netherlands Authority for the Financial Markets"
"934650","China, People's Republic of - China Securities Regulatory Commission "
"938245","Canada - Ontario Securities Commission"
"938245","Singapore - Monetary Authority of Singapore"
"938245","Canada - Alberta Securities Commission"
"938245","Canada - British Columbia Securities Commission"
"938245","Canada - Manitoba Securities Commission"
"938245","Canada - Nova Scotia Securities Commission"
"938245","Canada - Quebec, Financial Markets Authority"
"938245","Canada - Saskatchewan Financial Services Commission"
"938245","United Kingdom - Financial Conduct Authority"
"938247","Canada - Ontario Securities Commission"
"938247","Singapore - Monetary Authority of Singapore"
"938247","Canada - Alberta Securities Commission"
"938247","Canada - British Columbia Securities Commission"
"938247","Canada - Manitoba Securities Commission"
"938247","Canada - Nova Scotia Securities Commission"
"938247","Canada - Quebec, Financial Markets Authority"
"938247","Canada - Saskatchewan Financial Services Commission"
"938247","United Kingdom - Financial Conduct Authority"
"938256","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"938253","United Kingdom - Financial Conduct Authority"
"938258","Canada - Ontario Securities Commission"
"936537","South Africa - Financial Services Board"
"936537","China, People's Republic of - China Securities Regulatory Commission "
"936537","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"936537","United Kingdom - Financial Conduct Authority"
"936537","Canada - Alberta Securities Commission"
"936537","Canada - Ontario Securities Commission"
"936537","Canada - British Columbia Securities Commission"
"936537","Canada - Quebec, Financial Markets Authority"
"935245","Netherlands - The Netherlands Authority for the Financial Markets"
"934585","United Kingdom - Financial Conduct Authority"
"938357","United Kingdom - Financial Conduct Authority"
"938307","Other: SEE SCHEDULE D, PAGE 5"
"938402","Netherlands - The Netherlands Authority for the Financial Markets"
"938322","India - Securities and Exchange Board of India"
"938322","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"938322","China, People's Republic of - China Securities Regulatory Commission "
"932650","Japan - Financial Services Agency"
"938499","Singapore - Monetary Authority of Singapore"
"938499","United Kingdom - Financial Conduct Authority"
"938503","Singapore - Monetary Authority of Singapore"
"938505","Canada - Ontario Securities Commission"
"938505","Singapore - Monetary Authority of Singapore"
"938505","Canada - Alberta Securities Commission"
"938505","Canada - British Columbia Securities Commission"
"938505","Canada - Manitoba Securities Commission"
"938505","Canada - Nova Scotia Securities Commission"
"938505","Canada - Quebec, Financial Markets Authority"
"938505","Canada - Saskatchewan Financial Services Commission"
"938505","United Kingdom - Financial Conduct Authority"
"938507","Japan - Financial Services Agency"
"938268","India - Securities and Exchange Board of India"
"936630","Canada - Ontario Securities Commission"
"936630","Canada - British Columbia Securities Commission"
"936630","Canada - Alberta Securities Commission"
"936630","Canada - Quebec, Financial Markets Authority"
"938568","Hong Kong - Securities and Futures Commission"
"938568","China, People's Republic of - China Securities Regulatory Commission "
"938575","Hong Kong - Securities and Futures Commission"
"938575","China, People's Republic of - China Securities Regulatory Commission "
"938667","India - Securities and Exchange Board of India"
"937168","Australia - Australian Securities and Investments Commission"
"937168","Cayman Islands - Cayman Islands Stock Exchange Authority"
"936359","Canada - Alberta Securities Commission"
"938722","Canada - Alberta Securities Commission"
"938746","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"938746","Canada - Ontario Securities Commission"
"938746","Canada - Quebec, Financial Markets Authority"
"918433","United Kingdom - Financial Conduct Authority"
"918445","United Kingdom - Financial Conduct Authority"
"936860","Canada - Quebec, Financial Markets Authority"
"936860","Canada - Ontario Securities Commission"
"936860","Canada - Alberta Securities Commission"
"936860","Canada - British Columbia Securities Commission"
"936860","Canada - Prince Edward Island, Securities Office"
"938968","United Kingdom - Financial Conduct Authority"
"938980","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"938980","Canada - Manitoba Securities Commission"
"938980","Canada - Ontario Securities Commission"
"938980","Canada - Alberta Securities Commission"
"938816","United Kingdom - Financial Conduct Authority"
"934845","United Kingdom - Financial Conduct Authority"
"938725","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"936606","South Africa - Financial Services Board"
"936606","United Kingdom - Financial Conduct Authority"
"938887","India - Securities and Exchange Board of India"
"939061","Ireland -  Central Bank of Ireland"
"939036","Other: COLOMBIA - FINANCE SUPERINTENDENCE OF COLOMBIA"
"939088","Hong Kong - Securities and Futures Commission"
"939088","China, People's Republic of - China Securities Regulatory Commission "
"935373","China, People's Republic of - China Securities Regulatory Commission "
"935373","Ireland -  Central Bank of Ireland"
"938332","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"934764","Canada - Ontario Securities Commission"
"934764","Ireland -  Central Bank of Ireland"
"934764","Canada - Alberta Securities Commission"
"934764","Canada - British Columbia Securities Commission"
"934764","Canada - Manitoba Securities Commission"
"934764","Canada - Quebec, Financial Markets Authority"
"939146","Canada - Ontario Securities Commission"
"939146","Ireland -  Central Bank of Ireland"
"939146","Canada - Alberta Securities Commission"
"939146","Canada - British Columbia Securities Commission"
"939146","Canada - Manitoba Securities Commission"
"939146","Canada - Quebec, Financial Markets Authority"
"939147","Canada - Ontario Securities Commission"
"939147","Ireland -  Central Bank of Ireland"
"939147","Canada - Alberta Securities Commission"
"939147","Canada - British Columbia Securities Commission"
"939147","Canada - Manitoba Securities Commission"
"939147","Canada - Quebec, Financial Markets Authority"
"934789","Singapore - Monetary Authority of Singapore"
"934789","Ireland -  Central Bank of Ireland"
"939152","Canada - Ontario Securities Commission"
"939152","Canada - Prince Edward Island, Securities Office"
"939152","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"939152","Canada - Yukon Territories, Registrar of Securities"
"939152","Canada - Alberta Securities Commission"
"939152","Canada - New Brunswick Securities Commission"
"939152","Canada - Quebec, Financial Markets Authority"
"939152","Australia - Australian Securities and Investments Commission"
"939152","Dubai - Dubai Financial Services Authority"
"939152","Other: CANADA - INVESTMENT INDUSTRY REGULATORY ORGANIZATION OF CANADA"
"939152","Other: SWISS FEDERAL BANKING COMMISSION"
"939152","Other: SWISS NATIONAL BANK"
"939152","Other: THE CENTRAL BANK OF REPUBLIC OF CHINA"
"939152","Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
"939152","Canada - Nova Scotia Securities Commission"
"939152","China, People's Republic of - China Securities Regulatory Commission "
"939152","Taiwan - Financial Supervisory Commission"
"939152","Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
"939152","India - Securities and Exchange Board of India"
"939152","Singapore - Monetary Authority of Singapore"
"939152","Canada - British Columbia Securities Commission"
"939152","Mexico - National Commission for Banking and Securities"
"939152","Canada - Manitoba Securities Commission"
"939152","Canada - Saskatchewan Financial Services Commission"
"939153","Canada - Ontario Securities Commission"
"939153","Canada - Prince Edward Island, Securities Office"
"939153","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"939153","Canada - Yukon Territories, Registrar of Securities"
"939153","Canada - Alberta Securities Commission"
"939153","Canada - New Brunswick Securities Commission"
"939153","Canada - Quebec, Financial Markets Authority"
"939153","Australia - Australian Securities and Investments Commission"
"939153","Dubai - Dubai Financial Services Authority"
"939153","Other: CANADA - INVESTMENT INDUSTRY REGULATORY ORGANIZATION OF CANADA"
"939153","Other: SWISS FEDERAL BANKING COMMISSION"
"939153","Other: SWISS NATIONAL BANK"
"939153","Other: THE CENTRAL BANK OF REPUBLIC OF CHINA"
"939153","Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
"939153","Canada - Nova Scotia Securities Commission"
"939153","China, People's Republic of - China Securities Regulatory Commission "
"939153","Taiwan - Financial Supervisory Commission"
"939153","Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
"939153","India - Securities and Exchange Board of India"
"939153","Singapore - Monetary Authority of Singapore"
"939153","Canada - British Columbia Securities Commission"
"939153","Mexico - National Commission for Banking and Securities"
"939153","Canada - Manitoba Securities Commission"
"939153","Canada - Saskatchewan Financial Services Commission"
"938967","Ireland -  Central Bank of Ireland"
"938967","Hong Kong - Securities and Futures Commission"
"938967","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"939167","Guernsey - Guernsey Financial Services Commission"
"938574","Ireland -  Central Bank of Ireland"
"934859","Ireland -  Central Bank of Ireland"
"939271","Canada - Alberta Securities Commission"
"939271","Canada - Quebec, Financial Markets Authority"
"939271","Canada - Ontario Securities Commission"
"939271","Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
"939271","Canada - British Columbia Securities Commission"
"938289","United Kingdom - Financial Conduct Authority"
"937070","Australia - Australian Securities and Investments Commission"
"934399","Ireland -  Central Bank of Ireland"
"934389","Ireland -  Central Bank of Ireland"
"932441","United Kingdom - Financial Conduct Authority"
"939397","United Kingdom - Financial Conduct Authority"
"939432","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"933202","United Kingdom - Financial Conduct Authority"
"939457","United Kingdom - Financial Conduct Authority"
"939500","United Kingdom - Financial Conduct Authority"
"938837","Canada - Ontario Securities Commission"
"934612","India - Securities and Exchange Board of India"
"938728","United Kingdom - Financial Conduct Authority"
"939640","United Kingdom - Financial Conduct Authority"
"939666","Canada - British Columbia Securities Commission"
"939666","Canada - Ontario Securities Commission"
"939666","Canada - Nova Scotia Securities Commission"
"939666","Canada - Quebec, Financial Markets Authority"
"939666","United Kingdom - Financial Conduct Authority"
"939666","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"939666","Ireland -  Central Bank of Ireland"
"939699","Ireland -  Central Bank of Ireland"
"939699","Hong Kong - Securities and Futures Commission"
"939699","Canada - Ontario Securities Commission"
"939839","India - Securities and Exchange Board of India"
"936818","United Kingdom - Financial Conduct Authority"
"939843","United Kingdom - Financial Conduct Authority"
"939199","Canada - Ontario Securities Commission"
"927013","United Kingdom - Financial Conduct Authority"
"927013","Netherlands - The Netherlands Authority for the Financial Markets"
"940083","Ireland -  Central Bank of Ireland"
"936300","Hong Kong - Securities and Futures Commission"
"936300","Other: HONG KONG - MANDATORY PROVIDENT FUND SCHEMES AUTHORITY"
"936300","India - Securities and Exchange Board of India"
"936218","India - Securities and Exchange Board of India"
"936242","Other: SOUTH KOREA - KOREA FINANCIAL INVESTMENT ASSOCIATION"
"936242","Other: SOUTH KOREA - FINANCIAL SERVICES COMMISSION"
"940108","India - Securities and Exchange Board of India"
"940300","India - Securities and Exchange Board of India"
"940324","India - Securities and Exchange Board of India"
"940346","United Kingdom - Financial Conduct Authority"
"940389","United Kingdom - Financial Conduct Authority"
"940389","Canada - Ontario Securities Commission"
"919601","Ireland -  Central Bank of Ireland"
"940425","Canada - Ontario Securities Commission"
"940425","Canada - Prince Edward Island, Securities Office"
"940425","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"940425","Canada - Yukon Territories, Registrar of Securities"
"940425","Canada - Alberta Securities Commission"
"940425","Canada - New Brunswick Securities Commission"
"940425","Canada - Quebec, Financial Markets Authority"
"940425","Australia - Australian Securities and Investments Commission"
"940425","Dubai - Dubai Financial Services Authority"
"940425","Other: CANADA - INVESTMENT INDUSTRY REGULATORY ORGANIZATION OF CANADA"
"940425","Other: SWISS FEDERAL BANKING COMMISSION"
"940425","Other: SWISS NATIONAL BANK"
"940425","Other: THE CENTRAL BANK OF REPUBLIC OF CHINA"
"940425","Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
"940425","Canada - Nova Scotia Securities Commission"
"940425","China, People's Republic of - China Securities Regulatory Commission "
"940425","Taiwan - Financial Supervisory Commission"
"940425","Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
"940425","India - Securities and Exchange Board of India"
"940425","Singapore - Monetary Authority of Singapore"
"940425","Canada - British Columbia Securities Commission"
"940425","Mexico - National Commission for Banking and Securities"
"940425","Canada - Manitoba Securities Commission"
"940425","Canada - Saskatchewan Financial Services Commission"
"940487","Brazil - Securities and Exchange Commission"
"940573","Other: DUBAI MERCANTILE EXCHANGE, DUBAI"
"940573","Other: DE NEDERLANDSCHE BANK, NV NETHERLANDS"
"940583","Ireland -  Central Bank of Ireland"
"933037","Bermuda - Bermuda Monetary Authority"
"936516","Canada - Alberta Securities Commission"
"936516","Ireland -  Central Bank of Ireland"
"936516","Canada - Nova Scotia Securities Commission"
"936516","Canada - Ontario Securities Commission"
"936516","Netherlands - The Netherlands Authority for the Financial Markets"
"936516","Canada - Quebec, Financial Markets Authority"
"936516","Canada - British Columbia Securities Commission"
"936516","Canada - Manitoba Securities Commission"
"938493","Other: AUSTRALIA - AUSTRALIAN PRUDENTIAL REGULATORY AUTHORITY"
"938493","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"938493","India - Securities and Exchange Board of India"
"938493","Australia - Australian Securities and Investments Commission"
"938493","Canada - Ontario Securities Commission"
"939008","Australia - Australian Securities and Investments Commission"
"940704","Ireland -  Central Bank of Ireland"
"940512","United Kingdom - Financial Conduct Authority"
"938729","Ireland -  Central Bank of Ireland"
"938729","Canada - Alberta Securities Commission"
"938729","Canada - British Columbia Securities Commission"
"938729","Canada - Manitoba Securities Commission"
"938729","Canada - New Brunswick Securities Commission"
"938729","Canada - Prince Edward Island, Securities Office"
"938729","Canada - Quebec, Financial Markets Authority"
"938729","Canada - Saskatchewan Financial Services Commission"
"938729","Canada - Nova Scotia Securities Commission"
"938729","Canada - Ontario Securities Commission"
"938729","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"940796","Australia - Australian Securities and Investments Commission"
"940826","India - Securities and Exchange Board of India"
"939293","Brazil - Securities and Exchange Commission"
"940884","Netherlands - The Netherlands Authority for the Financial Markets"
"940884","Other: DE NEDERLANDSCHE BANK (DUTCH CENTRAL BANK)"
"933804","Canada - Nova Scotia Securities Commission"
"933804","Ireland -  Central Bank of Ireland"
"933804","Canada - New Brunswick Securities Commission"
"933804","Canada - Ontario Securities Commission"
"933804","India - Securities and Exchange Board of India"
"940887","Brazil - Securities and Exchange Commission"
"940903","Other: ASSOCIATION ROMANDE DES INTERMÉDIAIRES FINANCIERS (ARIF) - SWITZERLAND"
"940506","Other: MALTA FINANCIAL SERVICES AUTHORITY"
"940967","India - Securities and Exchange Board of India"
"939174","United Kingdom - Financial Conduct Authority"
"941033","Netherlands - The Netherlands Authority for the Financial Markets"
"940882","Switzerland - Swiss Financial Market Supervisory Authority"
"938249","Australia - Australian Securities and Investments Commission"
"941142","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"941142","Canada - Manitoba Securities Commission"
"941142","Canada - Ontario Securities Commission"
"941142","Canada - Alberta Securities Commission"
"938950","Cayman Islands - Cayman Islands Stock Exchange Authority"
"938950","Australia - Australian Securities and Investments Commission"
"941192","United Kingdom - Financial Conduct Authority"
"939891","United Kingdom - Financial Conduct Authority"
"939228","Switzerland - Swiss Financial Market Supervisory Authority"
"941354","Canada - Alberta Securities Commission"
"941354","Canada - Quebec, Financial Markets Authority"
"941354","Canada - Ontario Securities Commission"
"941354","Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
"941354","Canada - British Columbia Securities Commission"
"936285","India - Securities and Exchange Board of India"
"936285","Australia - Australian Securities and Investments Commission"
"941342","Other: CAYMAN ISLANDS MONETARY AUTHORITY"
"941146","Canada - Quebec, Financial Markets Authority"
"941154","Japan - Financial Services Agency"
"917933","Canada - Ontario Securities Commission"
"941286","Brazil - Securities and Exchange Commission"
"941439","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"939205","Ireland -  Central Bank of Ireland"
"941552","United Kingdom - Financial Conduct Authority"
"941704","United Kingdom - Financial Conduct Authority"
"941775","Ireland -  Central Bank of Ireland"
"941777","Netherlands - The Netherlands Authority for the Financial Markets"
"941777","United Kingdom - Financial Conduct Authority"
"932384","Singapore - Monetary Authority of Singapore"
"940375","Canada - Ontario Securities Commission"
"940375","Ireland -  Central Bank of Ireland"
"941730","Canada - Ontario Securities Commission"
"941819","Canada - Ontario Securities Commission"
"941837","Canada - Quebec, Financial Markets Authority"
"941837","Canada - British Columbia Securities Commission"
"941837","Canada - Manitoba Securities Commission"
"941837","Canada - New Brunswick Securities Commission"
"941837","Canada - Nova Scotia Securities Commission"
"941837","Canada - Ontario Securities Commission"
"941837","Canada - Alberta Securities Commission"
"941882","Canada - Ontario Securities Commission"
"941882","Canada - Quebec, Financial Markets Authority"
"941906","Canada - Ontario Securities Commission"
"941930","Canada - Ontario Securities Commission"
"941930","Canada - Quebec, Financial Markets Authority"
"941649","India - Securities and Exchange Board of India"
"941945","Canada - Ontario Securities Commission"
"941945","Canada - Quebec, Financial Markets Authority"
"941945","India - Securities and Exchange Board of India"
"941945","Ireland -  Central Bank of Ireland"
"940374","Other: CENTRAL BANK OF IRELAND - FINANCIAL INSTITUTIONS & FUNDS AUTHORISATION"
"941955","Japan - Financial Services Agency"
"941955","Ireland -  Central Bank of Ireland"
"941985","United Kingdom - Financial Conduct Authority"
"941991","United Kingdom - Financial Conduct Authority"
"941965","Ireland -  Central Bank of Ireland"
"939513","India - Securities and Exchange Board of India"
"939513","Ireland -  Central Bank of Ireland"
"939513","Belgium - Banking, Finance and Insurance Commission"
"940895","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"939813","Canada - Ontario Securities Commission"
"939813","Canada - British Columbia Securities Commission"
"939813","Other: JAPAN - KANTO LOCAL FINANCIAL BUREAU"
"939813","Canada - Quebec, Financial Markets Authority"
"939813","Canada - Alberta Securities Commission"
"932467","Netherlands - The Netherlands Authority for the Financial Markets"
"930489","Hong Kong - Securities and Futures Commission"
"930489","Ireland -  Central Bank of Ireland"
"940294","Other: NETHERLANDS - DE NEDERLANDSCHE BANK"
"942146","Canada - Ontario Securities Commission"
"942146","Canada - Prince Edward Island, Securities Office"
"942146","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"942146","Canada - Yukon Territories, Registrar of Securities"
"942146","Canada - Alberta Securities Commission"
"942146","Canada - New Brunswick Securities Commission"
"942146","Canada - Quebec, Financial Markets Authority"
"942146","Australia - Australian Securities and Investments Commission"
"942146","Dubai - Dubai Financial Services Authority"
"942146","Other: CANADA - INVESTMENT INDUSTRY REGULATORY ORGANIZATION OF CANADA"
"942146","Other: SWISS FEDERAL BANKING COMMISSION"
"942146","Other: SWISS NATIONAL BANK"
"942146","Other: THE CENTRAL BANK OF REPUBLIC OF CHINA"
"942146","Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
"942146","Canada - Nova Scotia Securities Commission"
"942146","China, People's Republic of - China Securities Regulatory Commission "
"942146","Taiwan - Financial Supervisory Commission"
"942146","Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
"942146","India - Securities and Exchange Board of India"
"942146","Singapore - Monetary Authority of Singapore"
"942146","Canada - British Columbia Securities Commission"
"942146","Mexico - National Commission for Banking and Securities"
"942146","Canada - Manitoba Securities Commission"
"942146","Canada - Saskatchewan Financial Services Commission"
"942158","Singapore - Monetary Authority of Singapore"
"941672","India - Securities and Exchange Board of India"
"941718","Belgium - Banking, Finance and Insurance Commission"
"941718","India - Securities and Exchange Board of India"
"941868","United Kingdom - Financial Conduct Authority"
"942345","Ireland -  Central Bank of Ireland"
"942345","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"942379","Canada - Alberta Securities Commission"
"942379","Canada - Quebec, Financial Markets Authority"
"942379","Canada - Ontario Securities Commission"
"942379","Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
"942379","Canada - British Columbia Securities Commission"
"942394","Netherlands - The Netherlands Authority for the Financial Markets"
"925151","Hong Kong - Securities and Futures Commission"
"942460","United Kingdom - Financial Conduct Authority"
"942460","Dubai - Dubai Financial Services Authority"
"942468","Hong Kong - Securities and Futures Commission"
"928938","Switzerland - Swiss Financial Market Supervisory Authority"
"942485","United Kingdom - Financial Conduct Authority"
"942194","South Africa - Financial Services Board"
"941332","United Kingdom - Financial Conduct Authority"
"942479","United Kingdom - Financial Conduct Authority"
"942519","India - Securities and Exchange Board of India"
"942540","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"942540","Ireland -  Central Bank of Ireland"
"942637","Other: CAYMAN ISLANDS MONETARY AUTHORITY"
